target,prb_id,result1,result2,result3,result4,result5,,,,,
targetIP=195.249.209.161,25347,9.41314,11.241475,11.078585,10.473455,9.619655,,,,,
targetIP=23.58.223.136,25346,114.40206,113.65195,114.06069,113.64912,114.23364,,,,,
targetIP=89.27.243.56,23961,10.935915,10.73679,10.784515,10.684375,10.73774,,,,,
targetIP=190.129.123.138,23967,6.44956,6.508245,6.786905,6.66858,6.700915,,,,,
targetIP=148.245.193.201,10450,4.109645,2.08208,2.058855,1.968065,1.939835,,,,,
targetIP=23.215.102.232,10457,3.81751,3.57568,3.561125,3.622075,3.56986,,,,,
targetIP=203.109.247.41,27273,5.0507,5.949915,5.35309,4.720045,3.65852,,,,,
targetIP=92.122.192.34,14543,114.4712,90.458695,52.64,22.909275,143.054165,,,,,
targetIP=82.94.229.11,194,4.944386,4.419841,4.404481,4.396801,4.390657,,,,,
targetIP=2.21.84.8,197,23.812613,23.877893,23.437829,23.484677,23.768837,,,,,
targetIP=104.97.14.75,190,12.102914,12.220419,10.51853,10.62989,11.049218,,,,,
targetIP=62.78.83.144,193,8.646914,2.016,1.90464,1.757952,1.810176,,,,,
targetIP=212.6.86.89,25993,7.23138,6.825175,6.743105,6.76841,6.545385,,,,,
targetIP=67.219.192.88,14546,259.82862,18.919175,18.117645,17.816945,17.9335,,,,,
targetIP=88.221.112.168,21990,14.996645,14.974395,14.86168,14.48684,14.39113,,,,,
targetIP=88.221.112.162,21991,23.98985,23.383245,23.73597,22.001165,22.772455,,,,,
targetIP=2.21.78.210,21996,5.55714,4.831245,4.838395,4.84498,5.02253,,,,,
targetIP=92.122.122.138,21997,6.922,6.97091,6.835925,6.912485,6.862315,,,,,
targetIP=2.21.78.210,21994,1.1186,1.07172,1.065065,1.071365,1.072495,,,,,
targetIP=92.122.213.194,21995,0.938465,0.89054,0.915565,0.891415,0.883735,,,,,
targetIP=104.103.72.82,21998,0.443005,0.38901,0.387625,0.38929,0.44274,,,,,
targetIP=104.83.5.18,21999,10.78875,10.911105,10.63353,10.858865,11.11102,,,,,
targetIP=2.20.188.35,17314,9.919605,9.891365,9.844295,9.91283,9.887085,,,,,
targetIP=195.215.247.82,17317,11.62012,13.698955,12.34936,12.052855,17.277505,,,,,
targetIP=193.225.13.232,3747,6.922754,4.503553,4.488193,4.494337,4.611841,,,,,
targetIP=210.7.43.138,12793,4.406765,4.354215,3.901235,3.8772,3.90518,,,,,
targetIP=202.229.2.123,12790,11.22402,20.1054,8.907835,15.75424,12.59881,,,,,
targetIP=72.246.190.99,12791,5.23812,4.88085,5.44629,5.96369,4.59609,,,,,
targetIP=2.22.55.24,12796,11.11644,10.84453,12.93379,10.5345,11.487465,,,,,
targetIP=95.100.96.232,10333,11.791045,9.804755,12.401205,12.93735,9.10111,,,,,
targetIP=23.204.103.82,10331,11.846015,14.357105,13.8368,11.364675,18.06467,,,,,
targetIP=23.216.55.11,10336,11.502995,10.75844,12.244895,8.68863,9.51952,,,,,
targetIP=23.34.62.73,10334,31.154105,35.840425,31.641375,30.86999,30.709115,,,,,
targetIP=23.192.125.138,10335,10.671525,10.61769,10.482205,10.45016,10.69224,,,,,
targetIP=76.73.236.163,10338,9.29425,10.182785,9.25082,16.506175,9.116325,,,,,
targetIP=95.101.0.107,2767,16.523524,15.784707,15.835395,15.899139,15.956739,,,,,
targetIP=92.122.213.240,31625,4.894495,4.80793,4.75517,4.791925,4.804795,,,,,
targetIP=88.221.112.123,16956,15.654115,14.885235,15.207585,15.05297,14.773715,,,,,
targetIP=88.221.112.211,16958,1.59151,1.61721,1.59799,1.636095,1.648025,,,,,
targetIP=173.223.11.150,16959,7.207355,6.81715,6.84868,6.828465,6.84838,,,,,
targetIP=92.123.226.32,6271,1.314282,1.323416,1.309007,1.25091,1.316017,,,,,
targetIP=23.215.102.232,6270,170.703806,170.658717,170.638096,170.699847,170.688942,,,,,
targetIP=2.21.240.217,6273,0.756577,0.731094,0.736153,0.753669,0.772353,,,,,
targetIP=184.50.27.11,6272,163.756253,163.674943,163.835303,163.721247,165.326333,,,,,
targetIP=95.101.78.203,12244,8.70798,8.05287,8.53214,8.171165,8.33509,,,,,
targetIP=23.204.103.18,6274,1.324328,1.274136,1.233905,1.316374,1.277272,,,,,
targetIP=23.52.171.114,6277,33.874757,33.855318,33.863198,33.863048,33.851249,,,,,
targetIP=23.205.220.26,6279,490.762858,490.91076,478.574951,490.223336,490.884964,,,,,
targetIP=2.20.242.17,6278,5.388696,5.433026,5.421992,5.403289,5.433636,,,,,
targetIP=23.59.190.128,21190,2.983305,3.06079,2.76261,2.751165,2.646395,,,,,
targetIP=23.32.3.80,13533,236.43624,236.295775,236.344365,236.35606,236.290425,,,,,
targetIP=96.17.109.80,35105,9.849805,10.17123,10.33768,10.809675,9.354995,,,,,
targetIP=149.135.82.115,20825,8.27753,9.23616,16.02272,16.386025,12.18235,,,,,
targetIP=104.95.97.32,35106,24.732735,25.9363,24.686985,26.33379,24.362315,,,,,
targetIP=77.109.137.189,16248,8.104035,7.48647,7.549085,7.675595,7.549765,,,,,
targetIP=23.6.112.154,31622,17.8674,17.2856,17.488835,16.78552,17.31489,,,,,
targetIP=181.30.131.19,243,16.032771,12.376323,10.482435,10.646787,10.391043,,,,,
targetIP=193.77.14.147,30677,113.42069,113.084325,113.24491,113.3414,112.73227,,,,,
targetIP=23.64.15.75,24120,4.727055,4.435545,4.52434,4.3807,4.434615,,,,,
targetIP=92.123.72.33,16716,5.736585,5.69424,5.717445,5.677265,5.822705,,,,,
targetIP=193.247.167.139,21442,9.41448,11.856325,10.919525,9.664355,9.157405,,,,,
targetIP=109.105.109.11,32458,5.00495,4.892375,4.787035,4.87,4.859115,,,,,
targetIP=2.22.144.114,21333,12.3618,12.33453,12.32195,12.283045,12.2899,,,,,
targetIP=129.143.66.136,21446,4.131905,134.970895,18.38679,10.71046,4.053455,,,,,
targetIP=2.22.146.104,21331,23.041885,23.09286,22.80841,23.148885,23.00155,,,,,
targetIP=95.100.96.232,24128,7.94454,9.34042,8.97337,18.086135,12.73134,,,,,
targetIP=23.43.165.32,19966,28.001535,27.784495,27.662675,26.060825,26.99505,,,,,
targetIP=2.22.144.114,21339,13.58213,11.19611,10.324595,10.145645,10.587405,,,,,
targetIP=72.246.216.205,30676,16.83799,16.61631,16.58371,16.623385,16.53187,,,,,
targetIP=159.134.168.219,851,13.072898,9.96941,16.821508,14.648835,17.102596,,,,,
targetIP=92.123.140.10,3455,10.059266,3.146497,3.124993,3.118849,3.121921,,,,,
targetIP=173.222.108.16,22976,10.52021,10.44241,10.4341,10.45063,10.561565,,,,,
targetIP=92.122.48.33,22971,4.965355,4.938885,4.87853,4.898625,4.995405,,,,,
targetIP=104.103.72.97,22972,13.68547,13.379585,13.40424,13.40292,13.379245,,,,,
targetIP=196.46.1.144,13799,3.52813,3.529735,3.506415,3.753885,3.353265,,,,,
targetIP=88.217.189.146,28270,21.554545,21.402535,21.27769,21.344525,21.72377,,,,,
targetIP=2.22.144.129,6,13.006083,12.317187,13.105155,12.576003,12.215811,,,,,
targetIP=200.143.247.50,6300,18.197521,18.169802,18.153603,18.175822,18.172002,,,,,
targetIP=23.65.29.33,26878,7.487165,7.21298,7.23654,7.266195,7.31516,,,,,
targetIP=186.73.118.139,31449,1.331565,1.059445,1.06905,1.007235,0.97918,,,,,
targetIP=23.49.60.34,18813,24.428845,24.281375,24.24453,24.301375,24.26132,,,,,
targetIP=2.16.186.83,14149,14.886175,14.44287,14.10449,14.104215,14.016745,,,,,
targetIP=2.22.146.112,18816,18.590375,18.56136,18.277175,18.47717,18.188485,,,,,
targetIP=184.150.154.18,13116,18.310645,18.44666,18.233195,18.075135,18.385715,,,,,
targetIP=62.8.89.15,13114,1.08473,0.73602,0.789105,0.762815,0.889635,,,,,
targetIP=185.93.239.72,15812,7.87726,7.92714,7.8412,8.470935,8.059265,,,,,
targetIP=104.103.72.82,4588,67.011854,16.892931,16.917507,16.810755,17.759236,,,,,
targetIP=92.122.122.138,15817,3.168245,2.803475,2.817395,2.84364,2.84645,,,,,
targetIP=95.101.72.80,18673,10.695235,10.15991,10.085305,10.10402,10.123405,,,,,
targetIP=2.22.146.104,14351,8.32732,8.265965,8.349265,8.537515,8.36136,,,,,
targetIP=78.154.185.9,33922,0.89082,0.82717,0.714035,0.7359,0.71453,,,,,
targetIP=104.85.166.59,14369,5.406555,4.93251,4.89823,4.80479,4.76067,,,,,
targetIP=77.109.137.189,33918,3.955495,2.21886,2.193065,2.167945,2.155855,,,,,
targetIP=23.211.124.43,17946,38.24356,36.8207,37.31103,38.644955,37.38081,,,,,
targetIP=2.22.112.82,18339,10.32263,10.27959,10.33337,10.45294,10.390395,,,,,
targetIP=5.22.191.154,33911,13.085545,14.68985,11.95649,15.448185,12.703665,,,,,
targetIP=88.221.112.163,33924,27.880275,26.40613,26.52048,24.856945,28.179755,,,,,
targetIP=2.16.100.170,33913,15.877885,14.734255,14.565375,14.512545,14.694845,,,,,
targetIP=92.123.226.40,33912,2.57156,2.590545,2.46294,2.43562,2.435925,,,,,
targetIP=195.249.209.161,33915,9.915045,10.88273,10.12213,10.972475,10.02754,,,,,
targetIP=188.43.76.74,18337,15.82623,15.67162,15.73085,16.06767,15.74193,,,,,
targetIP=92.123.155.49,14366,28.979105,28.820165,28.795055,28.79867,28.79533,,,,,
targetIP=84.15.67.11,20313,None,5.01219,4.837405,,,,,,,
targetIP=89.218.19.75,20311,27.09869,26.792205,26.878335,26.949125,26.776225,,,,,
targetIP=193.4.144.81,33926,9.546135,9.429015,9.042875,9.02075,8.911125,,,,,
targetIP=23.59.182.10,20315,14.584145,14.660195,14.485375,14.50721,14.441435,,,,,
targetIP=2.20.188.116,4267,15.025155,6.406658,6.403585,6.626305,7.056386,,,,,
targetIP=62.4.254.215,11189,7.335805,7.22622,7.398555,7.35607,7.28371,,,,,
targetIP=95.101.128.120,19569,13.120535,9.468025,9.59799,9.554795,9.53829,,,,,
targetIP=185.91.98.11,4269,6.913538,3.282433,3.273985,3.277825,3.412225,,,,,
targetIP=23.197.50.48,29062,183.54154,13.41764,11.322805,12.086005,11.366275,,,,,
targetIP=209.148.200.24,19135,4.029545,3.87449,3.84011,3.8421,3.85169,,,,,
targetIP=185.93.237.18,29069,11.070285,10.17991,10.483685,10.69052,10.145725,,,,,
targetIP=212.30.134.159,1300,4.366081,4.212481,4.230146,4.24781,4.204802,,,,,
targetIP=95.101.78.224,23206,11.03611,10.90762,11.18905,10.876175,11.20041,,,,,
targetIP=210.190.120.27,28915,12.02759,10.57919,10.800615,10.730395,10.477625,,,,,
targetIP=46.165.154.230,28916,10.321885,8.64963,8.536,8.462765,8.63295,,,,,
targetIP=92.122.48.33,34497,1.137335,2.04676,1.65717,1.670595,1.32586,,,,,
targetIP=95.100.252.42,34496,1.92701,1.863715,1.74377,1.888735,1.873475,,,,,
targetIP=62.127.145.10,34493,4.387165,0.602105,0.60433,0.61092,0.60136,,,,,
targetIP=104.107.217.224,34492,11.026155,10.42618,10.35515,10.38734,10.490815,,,,,
targetIP=95.101.0.107,34498,3.66867,3.635615,3.621905,3.61049,4.096015,,,,,
targetIP=2.23.173.67,30939,14.028075,13.701075,13.718095,13.752465,13.797355,,,,,
targetIP=203.184.9.19,30932,3.22063,2.82988,2.83516,2.785805,2.792665,,,,,
targetIP=203.109.255.18,12403,34.025055,27.389335,41.577725,35.7186,35.521355,,,,,
targetIP=92.123.72.33,30931,11.126975,9.849055,12.889875,11.493,12.352855,,,,,
targetIP=150.101.161.114,12406,63.86507,150.74925,141.403285,149.370815,143.597575,,,,,
targetIP=23.59.182.11,12404,2.356055,2.25116,2.269275,2.29252,2.247775,,,,,
targetIP=43.225.35.74,12405,3.31604,5.478845,3.6649,9.73074,4.702925,,,,,
targetIP=185.52.170.8,35012,10.660675,10.414355,10.636065,10.508125,10.321325,,,,,
targetIP=104.85.166.59,31040,5.635315,45.33918,5.685575,36.91522,25.264485,,,,,
targetIP=2.21.74.91,31043,17.13003,17.12674,17.086485,17.090125,17.091915,,,,,
targetIP=188.43.74.177,31042,45.345395,45.18974,45.18669,45.172115,45.163665,,,,,
targetIP=92.123.226.27,31513,1.579385,1.518425,1.531325,1.520675,1.62359,,,,,
targetIP=84.53.136.34,31046,11.050735,10.266765,10.236485,10.039625,10.461475,,,,,
targetIP=167.206.87.72,31519,13.095075,9.095285,13.35402,10.0168,11.70104,,,,,
targetIP=2.16.216.73,32891,14.576545,19.782315,13.42454,15.35225,16.32238,,,,,
targetIP=79.136.61.34,19469,2.002425,1.890215,1.86719,1.868575,1.909705,,,,,
targetIP=104.83.5.18,19465,17.116655,15.22041,17.416265,15.851875,14.289055,,,,,
targetIP=23.59.190.129,32544,4.54179,47.71293,4.570575,4.98674,4.05725,,,,,
targetIP=83.145.253.72,3937,16.607235,1.618945,1.668097,1.58592,1.660416,,,,,
targetIP=89.218.19.66,19466,27.01603,26.99891,27.126205,26.990085,27.0818,,,,,
targetIP=104.81.60.67,19461,22.8656,22.837865,20.576275,22.185005,23.73845,,,,,
targetIP=128.241.90.90,19460,20.943465,20.6827,20.51885,20.614745,20.522085,,,,,
targetIP=84.53.146.30,3933,23.194373,22.217476,22.272772,22.35802,22.52314,,,,,
targetIP=193.247.167.144,32204,7.202915,6.942105,6.950505,6.93954,6.87391,,,,,
targetIP=184.24.97.158,34722,10.31639,10.05317,9.989805,9.827965,10.55046,,,,,
targetIP=90.223.189.160,34721,7.92613,7.597555,7.48548,8.21101,7.76169,,,,,
targetIP=62.4.254.43,34720,7.82922,7.72534,7.72749,7.7252,7.70337,,,,,
targetIP=193.212.178.73,34727,5.695145,5.46854,5.605695,5.614395,5.591785,,,,,
targetIP=23.45.180.179,34726,50.428275,50.289945,47.005195,48.11897,46.886025,,,,,
targetIP=72.246.43.26,34725,35.1909,30.860135,32.12217,33.66408,31.68567,,,,,
targetIP=204.2.193.176,34728,19.437175,22.99056,23.336225,19.51244,35.792185,,,,,
targetIP=93.186.137.136,30697,49.15776,48.939645,49.04895,49.11718,49.22524,,,,,
targetIP=193.51.224.8,24460,6.77955,0.961965,0.89849,0.938495,0.92343,,,,,
targetIP=88.221.118.24,30696,17.93799,16.492625,13.81063,20.163875,13.78047,,,,,
targetIP=87.244.200.9,24468,5.16389,1.979375,2.040775,1.860105,7.42609,,,,,
targetIP=38.29.168.243,32093,102.205975,101.73489,102.343345,102.67924,102.532555,,,,,
targetIP=190.129.123.138,32092,9.776665,8.318255,7.69177,8.779905,7.66386,,,,,
targetIP=190.129.123.145,32091,10.111195,10.269575,10.4283,9.20148,10.365965,,,,,
targetIP=95.100.96.232,19202,2.72253,2.691695,2.738555,2.641905,2.64317,,,,,
targetIP=193.247.167.144,32096,1.709865,1.67761,1.569185,1.624785,1.61841,,,,,
targetIP=104.118.6.125,32767,18.372405,17.69999,17.934225,18.678205,17.67516,,,,,
targetIP=202.142.142.40,32766,6.368445,7.30106,6.205765,5.99282,6.03395,,,,,
targetIP=129.143.66.154,22152,1.098475,1.02037,1.03434,1.02736,1.039875,,,,,
targetIP=23.215.135.48,22409,3.956195,0.93878,0.837145,1.007595,0.957105,,,,,
targetIP=72.247.178.98,22156,6.503735,6.25848,6.32232,6.27468,6.311405,,,,,
targetIP=2.16.155.41,22155,9.019975,8.52412,49.67609,10.34107,9.89602,,,,,
targetIP=185.52.170.34,22402,4.22748,3.946615,3.943785,3.972025,3.9327,,,,,
targetIP=154.120.216.10,13755,6.319855,6.05282,5.70277,5.54289,5.658515,,,,,
targetIP=92.123.226.27,4045,2.204161,2.179584,2.151936,2.172672,2.191872,,,,,
targetIP=213.123.252.160,4040,14.719491,14.078979,13.689603,14.225667,14.131203,,,,,
targetIP=104.124.54.11,4041,277.767992,274.458679,274.500151,274.349623,274.165303,,,,,
targetIP=95.100.170.75,26315,273.801215,245.815585,245.834385,255.928575,244.8245,,,,,
targetIP=23.208.166.17,13283,6.79052,6.42159,5.953505,9.96647,5.207365,,,,,
targetIP=92.123.226.41,13759,13.72684,13.51534,13.56467,13.55151,13.75042,,,,,
targetIP=91.223.19.235,4049,7.034114,1.956096,1.952256,1.966848,2.002945,,,,,
targetIP=188.43.76.73,25752,78.3805,78.00861,78.266575,78.214845,78.33928,,,,,
targetIP=185.5.160.48,3667,7.272962,6.810625,6.829057,6.819073,6.799873,,,,,
targetIP=23.43.165.32,3666,22.116869,22.209796,24.725765,21.815045,21.555461,,,,,
targetIP=23.55.58.192,3661,4.779265,4.596481,4.635649,4.594177,4.669441,,,,,
targetIP=23.197.50.48,3663,26.882309,10.708226,10.625282,10.360322,11.513858,,,,,
targetIP=23.62.98.57,21831,4.324925,4.19019,4.305925,4.030165,4.120245,,,,,
targetIP=101.100.190.145,21833,2.02568,1.63471,1.66824,1.679375,1.708865,,,,,
targetIP=58.218.214.19,21832,31.30055,31.08288,30.802185,30.707625,31.18401,,,,,
targetIP=184.25.56.67,3669,23.944709,23.167493,23.344901,23.873285,23.773445,,,,,
targetIP=195.10.18.11,24806,133.25159,127.15062,128.57786,128.11325,128.77833,,,,,
targetIP=2.16.100.170,2579,16.131844,16.152579,16.195587,16.149507,16.129539,,,,,
targetIP=87.245.213.57,2576,10.71821,10.648322,10.68749,10.685186,10.697474,,,,,
targetIP=195.215.247.27,2577,7.743745,6.150914,6.403586,5.607938,5.606402,,,,,
targetIP=2.16.216.73,2572,11.365635,8.756738,9.833474,9.273602,12.628227,,,,,
targetIP=77.109.131.234,2573,7.97645,40.320008,7.771394,7.786754,7.036418,,,,,
targetIP=88.221.112.195,2571,12.05837,11.07149,10.993922,11.03309,10.98701,,,,,
targetIP=178.18.229.178,11458,1.440425,1.257705,1.23753,1.28274,1.24804,,,,,
targetIP=80.239.148.72,11451,3.959255,1.68905,1.61188,1.6424,1.555645,,,,,
targetIP=188.43.76.56,17436,52.22107,51.82784,51.619805,52.74248,52.536445,,,,,
targetIP=188.43.76.73,17437,49.993035,50.44147,50.47687,50.23943,50.27074,,,,,
targetIP=178.18.231.75,3596,61.19886,60.275724,60.175116,60.194316,60.230412,,,,,
targetIP=2.22.146.112,3594,25.596678,25.789445,25.580549,25.150469,25.839365,,,,,
targetIP=88.221.112.195,17438,1.829815,1.671965,1.644875,1.65632,1.665625,,,,,
targetIP=88.221.112.168,17128,9.00841,8.131155,8.000735,8.04225,8.109535,,,,,
targetIP=92.123.226.16,17129,1.583445,1.281585,1.346125,1.30489,1.41266,,,,,
targetIP=2.16.100.170,4431,10.947842,11.02157,11.057666,10.919426,10.80653,,,,,
targetIP=212.188.32.153,870,11.287299,11.102979,11.087618,11.149058,11.596035,,,,,
targetIP=92.123.226.48,17127,28.633905,28.831835,28.1253,28.233825,28.504365,,,,,
targetIP=2.21.85.11,976,47.145225,47.591434,46.654474,47.450122,47.730442,,,,,
targetIP=95.101.72.146,979,7.713025,7.570946,7.575554,7.656194,7.59629,,,,,
targetIP=82.94.229.11,20126,2.41894,1.909715,1.647205,1.64025,1.54812,,,,,
targetIP=23.64.15.82,20120,10.9321,11.29278,10.319115,13.013555,11.811605,,,,,
targetIP=89.27.242.74,20121,1.997155,1.69926,1.655295,1.713175,1.666345,,,,,
targetIP=95.101.0.83,21285,1.10672,0.854995,0.89852,0.81022,0.803165,,,,,
targetIP=23.6.112.129,20128,26.027965,24.321295,27.746485,27.086835,25.087725,,,,,
targetIP=2.16.100.179,20129,27.888155,27.90148,27.896395,27.815745,27.75293,,,,,
targetIP=2.17.250.9,19925,1.085655,0.878705,0.816235,0.84459,0.82967,,,,,
targetIP=72.246.43.35,10477,7.41162,7.37493,7.46364,7.338485,7.391055,,,,,
targetIP=104.97.14.75,10473,20.129365,21.912375,18.40496,19.33175,18.737945,,,,,
targetIP=96.17.10.18,10478,20.848915,21.467115,20.97461,20.741555,20.82855,,,,,
targetIP=2.16.100.179,29278,3.33713,2.931715,3.034545,2.864645,2.98695,,,,,
targetIP=92.123.140.10,29271,65.053205,63.400645,63.26753,63.153475,63.35661,,,,,
targetIP=173.222.210.10,29277,0.89726,0.587315,0.768975,0.79251,0.7845,,,,,
targetIP=91.245.214.9,33763,2.6753,2.49364,2.497465,2.47123,2.52116,,,,,
targetIP=92.122.213.240,33760,151.83987,149.519995,150.88387,151.26226,149.99389,,,,,
targetIP=184.150.159.146,11876,5.91271,5.931085,5.918415,5.72321,6.042105,,,,,
targetIP=23.59.154.49,18838,12.136425,12.34467,10.058545,9.68997,9.934595,,,,,
targetIP=2.21.78.193,33764,141.1859,128.134865,136.89949,159.43202,136.682235,,,,,
targetIP=5.22.191.144,33765,10.084745,9.65849,8.8524,8.865015,8.85366,,,,,
targetIP=185.5.160.48,18524,5.42942,5.17473,5.14228,5.17362,5.23105,,,,,
targetIP=92.122.48.18,18831,9.145565,10.245115,29.105465,9.019495,8.81068,,,,,
targetIP=46.47.1.168,18830,2.9264,2.719555,2.73545,2.785345,2.683165,,,,,
targetIP=184.27.199.56,30582,14.041425,13.600405,13.63362,13.985025,13.93618,,,,,
targetIP=81.10.128.160,30586,11.405595,8.96927,13.685615,9.404665,11.94643,,,,,
targetIP=94.246.183.33,34268,10.536975,10.66009,10.65931,10.993745,10.53726,,,,,
targetIP=66.130.62.155,30234,14.77027,13.34956,12.67226,11.73131,13.1604,,,,,
targetIP=92.123.226.58,30589,5.65633,5.40905,5.525065,5.456495,5.459555,,,,,
targetIP=212.30.134.183,30588,8.87113,8.79415,8.778615,8.73374,8.788345,,,,,
targetIP=2.16.186.83,34260,4.338365,4.248975,4.287215,4.2322,4.2451,,,,,
targetIP=119.224.129.200,30232,18.09781,27.5388,31.79236,20.659235,22.13899,,,,,
targetIP=184.26.44.97,29183,12.533085,20.22483,12.587885,11.66497,12.125365,,,,,
targetIP=23.55.58.192,29187,7.812065,7.62764,7.63612,7.607105,7.52936,,,,,
targetIP=2.16.100.179,31720,18.70846,18.852185,18.324205,18.18645,18.5328,,,,,
targetIP=2.21.78.210,31721,13.06719,12.92813,12.92818,12.870675,12.67437,,,,,
targetIP=92.123.226.27,31722,2.36609,2.333985,2.308215,2.33262,2.430615,,,,,
targetIP=2.16.100.170,31726,32.789365,31.890135,32.354375,33.089815,32.967665,,,,,
targetIP=2.22.144.129,31727,13.75902,13.327525,15.278585,11.946325,12.36807,,,,,
targetIP=23.221.198.19,3525,36.031495,35.520775,35.281928,35.156744,35.28884,,,,,
targetIP=95.100.252.34,33589,1.509825,1.45638,1.443475,1.469265,1.422815,,,,,
targetIP=192.91.244.231,33586,1.65557,1.401725,1.421775,1.46749,1.449005,,,,,
targetIP=92.123.226.40,33587,40.65867,40.67675,40.0224,40.539385,40.75029,,,,,
targetIP=173.223.11.176,33585,10.006135,10.116895,10.059475,10.45762,10.06263,,,,,
targetIP=92.123.226.32,33582,14.848965,14.07934,14.872695,14.20038,14.150855,,,,,
targetIP=23.48.208.65,18786,50.82976,49.622505,55.487545,58.207265,49.70583,,,,,
targetIP=132.147.115.10,18784,1.961795,1.940285,1.6464,1.990405,19.28869,,,,,
targetIP=193.247.167.144,30059,14.295905,13.30502,14.373925,14.0328,13.90873,,,,,
targetIP=216.254.140.115,34002,13.48806,12.124635,12.82131,12.44508,14.14226,,,,,
targetIP=92.123.195.73,34003,13.744965,15.08865,14.69318,11.38248,11.1386,,,,,
targetIP=31.31.48.233,30053,1.97481,1.769855,1.706885,1.958315,1.940515,,,,,
targetIP=2.16.216.73,34001,12.31316,11.88754,12.467165,12.82206,12.23922,,,,,
targetIP=2.22.146.104,34006,5.491655,5.65094,5.27429,5.41185,5.381885,,,,,
targetIP=62.4.254.215,34007,8.60435,8.417095,8.334575,8.367535,8.2901,,,,,
targetIP=185.39.20.209,34005,14.01352,13.87265,13.77838,13.95758,13.915165,,,,,
targetIP=82.94.229.17,29989,3.67823,3.001895,2.909035,3.02286,2.990165,,,,,
targetIP=23.58.95.147,29983,25.12509,24.90339,25.663965,24.83552,24.862135,,,,,
targetIP=23.55.58.219,29982,6.219515,6.174065,6.168765,6.202865,6.23878,,,,,
targetIP=101.100.190.137,14776,2.37343,1.96831,2.174245,2.18429,2.180955,,,,,
targetIP=104.96.210.16,14777,14.618445,10.905895,9.672885,10.559525,10.0749,,,,,
targetIP=101.100.190.145,14772,1.722225,1.565295,1.74179,1.629205,1.67433,,,,,
targetIP=209.121.139.163,14779,1.88113,1.758385,1.757395,1.762305,1.733105,,,,,
targetIP=2.21.78.210,28582,21.83443,21.19421,21.124935,21.321355,21.12343,,,,,
targetIP=72.247.177.96,1464,1.788672,1.754881,1.763329,1.744897,1.774081,,,,,
targetIP=92.123.64.251,1467,9.414146,9.50093,9.505538,9.216003,9.494786,,,,,
targetIP=80.65.238.9,1461,24.908549,25.288709,24.692741,25.459973,24.694277,,,,,
targetIP=95.101.0.83,28587,9.54607,9.47755,11.428735,10.115875,9.672485,,,,,
targetIP=92.122.213.240,1463,5.379842,5.140993,5.141761,5.173249,5.141761,,,,,
targetIP=23.52.171.114,24787,55.55627,55.665845,55.90189,55.55816,55.598715,,,,,
targetIP=92.51.99.219,19766,1.085195,0.513715,0.51406,0.483605,0.512195,,,,,
targetIP=94.206.5.49,13926,17.060485,17.457455,17.10382,20.365795,17.304055,,,,,
targetIP=91.135.34.32,13924,2.016845,1.608395,1.508495,1.558425,1.56954,,,,,
targetIP=212.30.134.183,4233,4.277761,4.110337,4.202497,4.095745,4.074241,,,,,
targetIP=2.16.103.105,4232,50.719498,50.234122,50.251786,50.162698,50.168843,,,,,
targetIP=185.5.160.179,13921,3.525085,3.366245,3.326555,3.276725,3.299785,,,,,
targetIP=88.221.134.35,1400,17.068803,16.773892,16.745476,16.715524,16.683268,,,,,
targetIP=189.247.163.169,28634,3.82852,5.21068,4.594635,3.97305,4.13983,,,,,
targetIP=212.188.32.10,14387,4.998035,4.81177,4.810005,4.8014,4.85354,,,,,
targetIP=212.247.14.16,28638,11.40545,11.02436,10.99521,10.8028,10.94233,,,,,
targetIP=23.48.208.82,28639,41.78582,41.020275,41.96013,40.42031,41.82641,,,,,
targetIP=173.197.194.91,13694,3.90044,6.124745,5.649955,4.663575,3.721375,,,,,
targetIP=2.16.100.170,35357,13.057655,12.91644,12.597455,12.99022,12.381455,,,,,
targetIP=62.253.3.201,31987,9.47513,9.90052,9.44462,9.428685,14.51955,,,,,
targetIP=212.247.14.16,35353,8.381215,8.113835,8.075705,8.097475,8.115495,,,,,
targetIP=95.100.252.34,31988,31.53673,30.64084,31.0034,31.432865,32.001205,,,,,
targetIP=92.122.127.82,316,9.556994,11.147522,10.46093,9.502466,10.415618,,,,,
targetIP=173.223.106.17,11200,11.682635,13.86256,13.449405,10.69517,11.41404,,,,,
targetIP=104.104.245.19,11203,26.83159,26.703905,26.705265,26.680825,26.66915,,,,,
targetIP=72.246.43.26,11204,23.162395,22.939725,23.178975,23.187085,22.99021,,,,,
targetIP=104.121.76.19,11206,2.72333,2.691545,2.668435,2.650515,2.66085,,,,,
targetIP=72.246.43.9,11209,11.698845,11.637225,11.7428,11.665335,11.48191,,,,,
targetIP=23.55.58.219,19072,10.616055,9.93927,9.90802,9.83506,9.936165,,,,,
targetIP=2.21.69.34,6217,103.129504,103.138669,103.187493,103.104265,103.262546,,,,,
targetIP=2.16.186.90,32951,25.377165,24.17161,23.623455,23.528735,23.74889,,,,,
targetIP=203.94.209.32,32954,14.72696,14.425935,14.60096,14.644135,14.956745,,,,,
targetIP=38.29.168.243,32959,68.905145,68.64192,68.742245,68.716355,68.750875,,,,,
targetIP=66.61.167.64,6061,35.211277,35.191401,35.153081,35.175277,35.188516,,,,,
targetIP=89.27.242.64,22366,18.84312,19.10563,18.708065,18.71469,19.164435,,,,,
targetIP=2.21.78.202,12225,8.486705,8.14394,7.98565,8.73167,8.4725,,,,,
