target,prb_id,result1,result2,result3,result4,result5,,,,,
targetIP=95.101.182.106,28892,7.805965,7.72874,7.673435,7.67208,7.72387,,,,,
targetIP=184.25.204.123,28677,10.435675,10.102085,10.354605,13.38697,16.69999,,,,,
targetIP=38.93.140.25,28670,1.085845,0.68978,0.6623,0.695055,0.72049,,,,,
targetIP=2.16.186.32,28895,22.773905,21.267825,20.291835,19.526875,19.897595,,,,,
targetIP=2.21.75.34,4761,20.590852,18.18778,16.280836,17.188612,17.872899,,,,,
targetIP=23.220.100.195,13651,20.369865,20.26635,21.103815,20.797815,20.42474,,,,,
targetIP=23.43.165.18,13654,28.893565,29.821785,28.485125,28.30767,28.327415,,,,,
targetIP=104.107.216.179,31945,20.61907,18.78973,19.01436,19.948655,19.28322,,,,,
targetIP=95.101.182.106,31946,31.7812,31.53965,31.41655,31.5898,31.60755,,,,,
targetIP=193.247.167.145,31947,4.57231,4.435435,4.365775,4.386835,4.48284,,,,,
targetIP=96.17.196.91,26291,10.350805,10.49973,10.578735,10.123455,10.384515,,,,,
targetIP=209.148.192.26,26297,8.751745,10.813015,11.806415,10.12508,9.827525,,,,,
targetIP=23.6.112.113,11244,4.65598,4.634615,4.6368,4.646665,4.6235,,,,,
targetIP=23.6.112.144,11241,4.22713,3.961225,3.99235,4.30519,4.088285,,,,,
targetIP=23.6.112.113,11240,1.06609,0.947765,0.95011,0.965745,0.985375,,,,,
targetIP=80.239.236.42,32268,3.412105,3.34423,3.468335,3.333005,3.37281,,,,,
targetIP=184.84.243.224,19749,41.96878,41.74947,41.77469,41.82332,41.713585,,,,,
targetIP=95.101.182.106,16020,1.202075,1.13692,1.120845,1.155285,1.112845,,,,,
targetIP=184.87.194.114,32262,2.221145,2.298645,2.124385,2.388745,2.40835,,,,,
targetIP=95.101.182.153,19032,1.86354,1.83018,1.81448,1.80545,1.80344,,,,,
targetIP=184.50.238.34,19033,15.01188,14.86833,14.796925,14.795465,14.82448,,,,,
targetIP=23.212.109.168,32266,29.36471,28.6459,28.6023,29.5464,28.8307,,,,,
targetIP=85.218.126.90,17372,7.52066,10.177665,7.168675,6.71225,7.67848,,,,,
targetIP=88.221.144.137,31235,7.73848,7.072045,8.123685,8.6485,8.00168,,,,,
targetIP=95.101.182.122,17374,29.2351,29.953515,29.70318,29.18784,29.37708,,,,,
targetIP=80.239.247.28,25362,10.67843,10.06914,9.31231,10.367175,10.41117,,,,,
targetIP=2.16.186.32,23907,20.08194,21.343035,183.96374,150.151145,128.334655,,,,,
targetIP=209.148.204.24,11792,14.462785,12.45508,9.46786,9.487665,8.796055,,,,,
targetIP=96.16.12.80,11797,6.31638,6.24733,6.43702,6.244755,6.40197,,,,,
targetIP=23.228.129.202,11795,18.11595,17.6562,17.58376,17.796775,17.602435,,,,,
targetIP=213.133.184.104,11794,3.94016,1.854005,1.82691,2.038425,1.96859,,,,,
targetIP=88.221.134.58,27217,5.857185,4.979485,5.18628,5.06755,4.852255,,,,,
targetIP=23.205.120.147,27214,14.70396,18.576205,12.61077,12.38119,13.081555,,,,,
targetIP=104.85.166.51,27219,62.87573,42.67277,61.725305,87.4643,46.908275,,,,,
targetIP=23.10.249.187,20843,6.473605,6.397035,6.44503,6.433235,6.4207,,,,,
targetIP=185.48.240.227,25501,1.409985,1.553375,2.558415,1.724405,2.615265,,,,,
targetIP=2.16.186.17,16188,12.219215,13.163245,12.49045,12.32593,12.26952,,,,,
targetIP=23.65.29.18,16688,10.639605,10.29738,10.31731,10.349605,10.13086,,,,,
targetIP=2.23.167.48,4889,22.477829,22.35418,22.360324,22.363396,22.35034,,,,,
targetIP=23.45.181.202,10356,19.010895,21.019155,17.473115,16.50939,16.40666,,,,,
targetIP=23.215.133.16,10357,17.955975,17.427665,15.007625,16.09897,15.410295,,,,,
targetIP=23.215.133.51,10350,19.62219,21.89162,19.632135,18.97252,22.285535,,,,,
targetIP=37.58.147.11,33409,1.191425,0.630175,0.56595,0.73897,0.628595,,,,,
targetIP=23.214.196.11,2707,23.096069,7.073282,7.060225,7.076353,7.080961,,,,,
targetIP=201.0.219.49,11938,9.48916,4.78341,7.931285,2.056605,6.17798,,,,,
targetIP=194.44.4.200,4884,8.39117,1.615873,1.729537,1.577472,1.57824,,,,,
targetIP=91.245.214.25,4886,10.69517,1.994497,2.567425,1.83552,1.934592,,,,,
targetIP=88.221.235.155,2702,10.599938,9.977858,10.192898,10.05389,10.012418,,,,,
targetIP=193.166.4.73,10688,15.55905,15.626245,15.57065,15.552075,15.69544,,,,,
targetIP=23.214.196.65,11936,25.777335,25.084475,24.455815,25.81568,25.29316,,,,,
targetIP=193.166.4.72,10681,6.65064,6.536175,6.593495,6.593715,6.586485,,,,,
targetIP=23.55.59.32,12748,2.625645,2.395,2.400205,2.459345,2.365895,,,,,
targetIP=80.239.247.28,33403,11.256775,11.191935,11.190765,11.251355,11.244145,,,,,
targetIP=23.6.199.129,16970,10.86884,10.714075,11.29009,11.69673,11.29412,,,,,
targetIP=95.101.182.106,16971,6.60281,6.76204,5.711695,5.868935,5.062975,5.21832,4.492945,4.665725,8.526965,8.681795
targetIP=23.3.98.11,6259,1.177931,1.10318,1.142223,1.140034,1.221894,,,,,
targetIP=23.55.58.250,17082,26.415345,26.492195,27.181855,26.739,26.92882,,,,,
targetIP=2.22.112.106,6253,13.631501,13.624307,13.615432,13.614481,13.669466,,,,,
targetIP=2.22.22.115,6252,0.730911,0.659286,0.637102,1.45996,0.659011,,,,,
targetIP=88.221.134.58,6251,29.194969,29.125784,29.120639,29.221282,29.170491,,,,,
targetIP=2.16.186.32,6250,2.620903,2.642058,2.588189,2.617759,2.614289,,,,,
targetIP=2.22.55.75,12266,13.562375,10.492845,9.87024,12.195055,11.366195,,,,,
targetIP=104.86.110.225,6256,8.769326,8.761437,8.737281,8.759366,8.738882,,,,,
targetIP=2.20.188.10,12264,20.24347,19.63981,19.540575,19.59209,19.794135,,,,,
targetIP=88.221.134.58,6254,9.019619,8.912439,8.91222,8.89807,8.936709,,,,,
targetIP=23.62.6.168,14945,167.41011,167.168395,167.153315,167.148115,167.17575,,,,,
targetIP=217.175.200.43,14946,0.587835,0.42898,0.437665,0.43217,0.428785,,,,,
targetIP=23.65.29.18,22997,12.571235,13.886415,16.578085,17.11536,13.993185,,,,,
targetIP=2.21.74.17,3476,17.883652,16.046596,16.264708,16.254724,16.073475,,,,,
targetIP=88.221.218.141,21469,6.648455,6.16568,6.08577,6.32235,6.91287,,,,,
targetIP=80.239.178.231,22993,11.12214,9.53203,11.32433,9.25148,9.239405,,,,,
targetIP=5.178.43.18,22992,21.92725,18.80769,18.88647,18.851775,18.891675,,,,,
targetIP=2.17.123.162,834,5.997314,6.00653,6.023426,6.054914,6.03341,,,,,
targetIP=23.55.59.32,33396,10.801915,10.67548,10.65507,10.681975,10.722685,,,,,
targetIP=95.101.182.153,838,20.26138,20.648452,20.490244,20.191492,19.782148,,,,,
targetIP=92.122.48.33,839,4.708609,4.593409,4.647937,4.624129,4.585729,,,,,
targetIP=2.22.8.34,3479,95.863315,8.336642,7.117058,15.945988,6.811394,,,,,
targetIP=92.123.225.17,22999,19.944475,18.28375,19.9591,19.69034,18.880365,,,,,
targetIP=80.239.247.76,21465,24.083135,24.40391,24.938415,25.059795,23.85108,,,,,
targetIP=23.43.165.88,10551,20.291945,20.5095,19.443335,22.40904,23.041545,,,,,
targetIP=169.1.36.16,19994,4.323275,3.845155,3.571875,3.89087,3.643565,,,,,
targetIP=2.20.242.18,12913,64.595015,14.794325,15.469635,14.42321,14.56605,,,,,
targetIP=81.167.39.154,26854,12.14459,12.34616,10.787965,11.51955,12.512725,,,,,
targetIP=95.101.1.82,13135,4.514965,4.4124,4.4213,4.431525,4.43899,,,,,
targetIP=23.62.62.153,13137,3.383875,3.2425,3.25496,3.23792,3.301185,,,,,
targetIP=88.221.134.58,15831,1.38667,1.133145,0.9393,0.93032,0.97089,,,,,
targetIP=23.215.133.9,13131,17.10992,16.28735,19.035255,17.028665,17.58302,,,,,
targetIP=92.122.122.144,11434,7.422285,6.44336,6.572215,6.688505,6.53828,,,,,
targetIP=2.21.71.97,15838,4.732665,4.482355,4.680465,6.26736,4.654495,,,,,
targetIP=2.20.188.123,13138,4.893405,4.796645,4.746295,4.786275,4.77422,,,,,
targetIP=95.100.252.49,28185,7.547435,7.39957,7.37015,7.317905,7.3141,,,,,
targetIP=80.239.236.32,3005,7.729922,7.658498,18.75994,11.469314,7.629314,,,,,
targetIP=95.101.1.82,33972,8.78599,8.961535,8.37625,8.44504,8.076915,,,,,
targetIP=96.17.196.91,3007,6.43661,6.359041,6.349057,6.355201,6.412033,,,,,
targetIP=209.165.150.26,14300,32.611125,32.45738,27.41188,30.782275,30.957525,,,,,
targetIP=2.22.112.178,33977,14.43685,14.844265,14.176005,14.224785,14.269715,,,,,
targetIP=212.98.120.144,14306,20.975635,20.52596,20.237765,20.24114,20.025565,,,,,
targetIP=173.222.108.50,33974,6.96747,6.905505,6.861505,6.84565,6.871185,,,,,
targetIP=23.48.208.114,18354,32.841285,32.718545,32.704065,32.72611,32.69377,,,,,
targetIP=82.216.34.16,33979,11.5932,11.24822,12.50118,11.422185,12.20317,,,,,
targetIP=190.46.255.57,18357,33.210505,31.468395,35.56606,39.573025,33.493665,,,,,
targetIP=2.21.74.17,3009,13.264899,13.023747,12.951555,12.899331,13.530627,,,,,
targetIP=195.12.179.25,20334,2.31249,4.741255,1.994575,2.079635,1.755855,,,,,
targetIP=23.64.15.89,17968,12.714085,7.32725,10.52912,10.39459,9.387655,,,,,
targetIP=46.238.98.241,17962,10.38681,10.05033,8.00815,7.912655,9.994515,,,,,
targetIP=77.222.148.89,20338,1.11997,1.048295,1.01845,1.151395,0.97714,,,,,
targetIP=23.200.86.168,17960,8.393535,8.26036,9.56665,9.515005,53.2275,,,,,
targetIP=173.222.108.33,30370,13.91438,13.850015,13.861335,13.78254,13.8013,,,,,
targetIP=80.239.137.112,30374,20.926405,14.52648,17.423365,25.643035,12.867295,,,,,
targetIP=23.55.58.250,32103,8.4588,8.394325,8.50171,8.55463,8.52432,,,,,
targetIP=92.123.72.23,20028,7.045995,6.89126,6.29401,6.300655,6.308155,,,,,
targetIP=104.83.4.171,31530,17.30755,14.06076,14.920665,19.033405,14.060175,,,,,
targetIP=2.22.112.106,31533,6.968475,6.79647,6.8933,6.837095,6.73218,,,,,
targetIP=88.221.235.155,31026,8.59128,7.759135,7.63333,7.94176,7.591775,,,,,
targetIP=82.216.34.26,31025,12.08008,11.639685,12.49349,11.78963,11.782785,,,,,
targetIP=88.221.134.58,31024,43.96569,41.283425,41.978465,42.34253,42.067635,,,,,
targetIP=195.249.209.195,24035,22.951775,23.020045,22.73267,22.53891,22.91195,,,,,
targetIP=72.247.182.17,21510,58.95784,60.28882,69.20132,68.59988,856.77665,,,,,
targetIP=23.210.203.56,30578,3.53656,3.52713,3.630165,3.492765,3.61392,,,,,
targetIP=2.16.186.17,28284,6.813235,6.703555,6.69207,6.682615,6.69626,,,,,
targetIP=2.20.188.10,28280,20.345795,13.44202,13.31717,13.1729,14.643595,,,,,
targetIP=92.122.122.144,28282,24.43541,24.30142,24.37321,24.398325,24.558535,,,,,
targetIP=23.215.133.9,27020,55.52944,185.908315,113.889795,113.941525,86.34851,,,,,
targetIP=23.214.196.11,23222,17.519845,17.413655,17.45727,17.36543,17.260145,,,,,
targetIP=62.127.145.27,23223,22.217415,15.944365,19.729225,14.458275,16.401435,,,,,
targetIP=88.221.234.50,23225,10.804135,10.69921,10.688185,10.648345,10.703755,,,,,
targetIP=2.22.8.106,30958,13.563925,11.452895,11.07891,10.20544,10.18287,,,,,
targetIP=197.84.130.10,12465,1.134645,0.988875,0.98424,0.89838,0.935765,,,,,
targetIP=154.120.216.11,12466,75.41409,68.463585,69.459605,73.361615,68.12409,,,,,
targetIP=95.101.182.153,30951,34.3889,34.57816,38.0348,36.99977,36.06102,,,,,
targetIP=38.29.168.138,35070,24.239515,31.79008,24.62833,33.9083,25.61592,,,,,
targetIP=92.122.122.144,19486,28.82486,27.89818,27.895805,28.352135,28.325325,,,,,
targetIP=23.215.100.211,3915,15.2425,15.958275,15.857667,15.803139,15.753987,,,,,
targetIP=104.91.166.35,24633,17.264985,20.540775,17.56921,16.76975,18.820755,,,,,
targetIP=63.238.216.65,19481,1.09086,0.875155,0.88408,0.89642,0.909185,,,,,
targetIP=23.65.29.18,3918,20.498692,20.484868,20.431108,20.448004,20.466436,,,,,
targetIP=104.80.88.83,34705,30.65576,28.39661,28.93532,28.174275,28.75522,,,,,
targetIP=23.192.239.150,34704,53.39882,45.76328,43.817755,47.598625,48.94652,,,,,
targetIP=193.247.167.145,34706,8.85992,8.798975,8.67711,8.948595,8.680545,,,,,
targetIP=88.221.134.58,34700,7.988155,32.82066,31.938635,29.31715,29.058265,,,,,
targetIP=2.22.8.34,34708,42.941835,41.623505,41.67124,41.886495,41.56219,,,,,
targetIP=23.1.240.114,35251,5.3681,5.254715,5.16232,5.92702,5.348425,,,,,
targetIP=95.101.1.72,35254,19.43283,18.834735,18.88314,18.580435,18.966525,,,,,
targetIP=104.104.244.184,35259,8.143315,8.21394,7.924365,8.071525,7.96415,,,,,
targetIP=84.15.67.8,32702,1.392505,1.17641,1.126865,1.026065,1.131325,,,,,
targetIP=23.45.181.202,19261,19.18907,19.13298,16.50258,16.33837,16.37545,,,,,
targetIP=2.16.100.137,19267,10.508465,10.49597,10.386925,10.477925,10.583985,,,,,
targetIP=81.167.39.154,16769,14.11419,18.56015,11.986635,17.49836,10.82961,,,,,
targetIP=2.22.8.106,211,26.822406,19.937284,16.776196,17.296132,17.190148,,,,,
targetIP=173.223.106.24,11578,14.72516,16.81667,14.728565,13.783725,12.516115,,,,,
targetIP=2.21.74.11,218,4.730113,4.745473,4.763905,4.772353,4.771585,,,,,
targetIP=80.239.236.32,22174,12.89845,12.84049,12.835865,12.858735,12.80409,,,,,
targetIP=2.20.250.18,22171,37.249375,31.557405,43.52962,32.12793,32.07399,,,,,
targetIP=92.123.194.180,4837,59.457036,57.8811,58.325772,61.682701,253.972275,,,,,
targetIP=88.221.134.58,6088,9.233832,9.075903,9.068033,9.073683,9.076018,,,,,
targetIP=89.218.19.50,6086,17.309705,17.274576,17.326805,17.305971,17.286757,,,,,
targetIP=92.122.122.144,12076,2.83572,2.83595,2.77773,2.77155,2.74187,,,,,
targetIP=46.228.223.175,6084,0.581748,0.51553,0.525495,0.49909,0.43136,,,,,
targetIP=92.122.218.106,12074,8.354865,8.108015,8.1483,8.178305,8.12991,,,,,
targetIP=23.10.249.176,12071,7.140255,7.11107,7.14882,7.063555,7.117355,,,,,
targetIP=23.34.63.9,12070,10.03341,9.596375,9.06985,9.07309,9.17095,,,,,
targetIP=23.59.190.136,22675,1.077205,0.900255,0.865475,0.957315,0.8861,,,,,
targetIP=23.67.251.58,25776,3.54087,3.34981,3.36526,3.352195,3.318545,,,,,
targetIP=119.224.143.42,22671,3.88437,1.10823,0.956155,1.15419,1.33003,,,,,
targetIP=2.23.167.43,21853,2.298745,1.968435,2.00528,1.97178,1.99088,,,,,
targetIP=85.112.113.41,21851,1.730785,1.69018,1.644585,1.620715,1.59532,,,,,
targetIP=95.101.182.162,30711,5.249765,5.539365,5.49088,5.65698,5.400905,,,,,
targetIP=88.221.134.58,24824,3.46889,3.389455,3.449975,3.333165,3.42672,,,,,
targetIP=184.25.204.10,21675,10.802415,9.894045,10.03508,20.904395,10.89294,,,,,
targetIP=92.123.72.23,24826,0.818845,0.722145,0.7123,0.72399,0.783045,,,,,
targetIP=2.21.98.18,21673,113.381045,111.10279,112.972145,120.61039,110.461715,,,,,
targetIP=23.43.165.41,3649,21.829636,20.980228,20.688388,20.750596,20.42266,,,,,
targetIP=184.25.56.99,3645,51.819275,49.819402,50.643466,51.131914,50.91457,,,,,
targetIP=23.34.63.66,3644,14.726403,16.829187,13.749507,13.731843,12.009218,,,,,
targetIP=95.101.128.88,2550,9.163009,9.20525,9.20909,421.827924,9.256706,,,,,
targetIP=2.22.8.106,2551,7.415042,7.293698,7.291394,7.309826,7.291394,,,,,
targetIP=23.58.223.139,2552,75.886095,75.894544,75.929104,75.960592,75.906832,,,,,
targetIP=88.221.14.25,2553,23.642885,23.480069,23.814149,23.901701,23.970821,,,,,
targetIP=92.122.122.144,2554,10.95245,9.820418,9.309699,20.745221,9.534723,,,,,
targetIP=104.86.111.145,2555,13.527555,13.767171,13.430787,13.273346,13.332482,,,,,
targetIP=37.29.19.120,2559,20.686852,20.978692,20.813573,21.129221,21.240581,,,,,
targetIP=95.101.1.72,26086,3.465355,2.584295,2.535115,2.66597,2.661565,,,,,
targetIP=95.101.1.82,26083,6.93803,6.61162,8.630865,7.57703,6.74656,,,,,
targetIP=217.212.252.81,11476,8.60796,8.451025,8.278355,8.28388,8.07238,,,,,
targetIP=80.239.236.32,11472,3.302895,3.19401,3.19751,3.112905,3.125235,,,,,
targetIP=93.191.15.136,11473,6.1347,6.07617,6.02885,6.06584,6.02389,,,,,
targetIP=2.23.167.48,11479,4.97288,4.70068,4.68187,4.711015,5.01197,,,,,
targetIP=95.101.182.106,17149,126.403905,176.276495,226.55005,227.81207,211.658815,,,,,
targetIP=104.86.111.145,17419,6.465005,6.467935,6.434555,6.431995,6.44929,,,,,
targetIP=95.101.182.106,17145,7.784735,7.60696,7.70493,7.628185,7.52744,,,,,
targetIP=216.156.211.32,17414,12.992425,12.398775,12.17108,11.47728,11.97771,,,,,
targetIP=95.101.182.153,17140,35.791035,35.833975,35.86827,36.134435,35.849955,,,,,
targetIP=65.222.200.75,17410,6.61567,8.06663,22.58272,7.03522,8.09762,,,,,
targetIP=149.135.80.83,25195,9.54865,8.98348,13.72667,9.456395,8.98351,,,,,
targetIP=110.93.233.32,25193,2.84893,2.444055,2.34272,2.38888,2.46531,,,,,
targetIP=88.221.254.192,13308,19.408245,16.420795,15.195305,14.263695,15.146725,,,,,
targetIP=69.31.102.113,25191,39.40767,39.188985,39.10703,39.160385,39.104925,,,,,
targetIP=66.61.166.10,4417,80.581648,18.994948,134.222619,19.299844,25.881605,,,,,
targetIP=95.101.182.153,13307,10.6933,10.54704,10.807735,10.585625,10.52968,,,,,
targetIP=217.212.252.70,4415,21.761285,20.481028,20.550148,20.467204,20.309764,,,,,
targetIP=92.123.72.7,4414,11.146754,9.235202,11.280386,11.19437,11.15981,,,,,
targetIP=185.5.160.179,4410,6.941953,5.362177,5.392897,5.363713,9.034754,,,,,
targetIP=104.121.76.8,919,20.884997,20.340484,22.857221,24.407813,28.55271,,,,,
targetIP=2.16.186.17,916,23.140613,18.528772,23.258117,14.032899,18.503428,,,,,
targetIP=72.247.177.89,911,30.772998,30.705414,30.694662,30.666246,30.836742,,,,,
targetIP=2.20.248.50,910,23.662853,20.247556,20.467972,20.423428,20.002564,,,,,
targetIP=212.191.241.16,14829,8.46421,8.34835,8.479845,8.31835,8.386,,,,,
targetIP=23.210.203.25,14827,6.73375,6.51111,7.45973,6.50333,6.460555,,,,,
targetIP=104.75.169.17,14824,12.66564,12.664695,12.789295,13.01232,12.66814,,,,,
targetIP=85.218.181.178,24180,5.23497,4.605515,4.39163,4.966235,4.93379,,,,,
targetIP=2.23.167.43,3896,43.315977,43.160073,43.212297,43.143945,43.116297,,,,,
targetIP=92.123.155.48,20106,1.02243,0.953895,1.008595,0.99276,0.99566,,,,,
targetIP=87.245.215.24,20107,17.268,16.57955,16.39348,16.589185,16.53701,,,,,
targetIP=95.100.252.34,27593,44.71187,44.497865,44.881465,44.46206,45.48318,,,,,
targetIP=31.172.32.8,11150,0.804325,0.64401,0.64069,0.767185,0.817145,,,,,
targetIP=149.126.86.74,33880,1.27689,1.23635,1.159135,1.28195,1.16052,,,,,
targetIP=23.64.15.89,29708,18.242075,16.706205,16.16595,15.94305,,,,,,
targetIP=104.121.76.18,29705,8.14857,8.054205,8.029475,8.05831,8.019825,,,,,
targetIP=84.53.143.44,29704,11.033675,10.64684,10.707795,11.178815,11.00909,,,,,
targetIP=2.16.186.17,29703,23.862235,22.934935,23.40361,23.18874,23.144275,,,,,
targetIP=2.16.186.17,29250,25.623275,25.800995,25.85565,25.493085,25.3361,,,,,
targetIP=2.22.8.34,29701,8.66984,7.97654,8.212335,8.280315,8.05571,,,,,
targetIP=23.218.156.185,11814,48.255955,48.11029,48.16714,48.09164,48.15849,,,,,
targetIP=65.202.58.17,18500,11.73496,12.405435,9.333395,9.7948,9.81587,,,,,
targetIP=23.192.239.150,33706,11.56917,11.64709,12.171755,11.86252,11.51926,,,,,
targetIP=69.192.3.18,33707,66.218535,66.00429,65.95925,65.960705,66.00926,,,,,
targetIP=194.44.4.211,11811,8.24346,8.163825,8.161095,8.17587,8.202375,,,,,
targetIP=23.74.28.42,33702,10.95798,10.578535,11.66164,10.99208,12.5075,,,,,
targetIP=88.221.134.58,11813,15.25109,13.4953,13.509305,13.54267,13.484045,,,,,
targetIP=209.148.192.16,13946,94.61093,24.148005,15.53835,13.735,14.71155,,,,,
targetIP=2.23.167.48,11818,18.005675,17.864855,17.929265,17.87952,17.850345,,,,,
targetIP=92.123.225.17,11819,20.044895,19.54375,19.457355,19.521605,19.43818,,,,,
targetIP=23.55.59.32,34282,10.19098,9.483695,9.353665,9.29023,9.47743,,,,,
targetIP=184.150.163.34,15156,13.017665,14.067585,13.328515,13.59232,12.493675,,,,,
targetIP=2.22.8.34,29395,27.938975,27.107655,27.276605,27.284955,27.456705,,,,,
targetIP=92.122.48.33,31702,6.142535,6.11818,6.08806,6.07889,6.08777,,,,,
targetIP=217.212.252.70,31700,5.68571,5.644995,5.642465,5.603765,5.639245,,,,,
targetIP=2.20.248.50,31701,21.196815,20.748585,19.983475,20.294965,21.09966,,,,,
targetIP=217.212.252.70,31706,2.77355,2.61804,2.64654,2.61665,2.617025,,,,,
targetIP=104.121.76.18,31709,16.84865,14.28822,12.912775,10.69738,12.003895,,,,,
targetIP=117.104.139.181,15935,20.065355,19.5401,19.858495,19.501495,19.81869,,,,,
targetIP=193.212.170.199,33561,1.863675,1.648695,1.66597,1.827645,1.79697,,,,,
targetIP=173.222.108.50,33563,14.17052,12.579565,15.612115,11.90788,12.023245,,,,,
targetIP=196.168.188.74,30033,33.17041,31.732265,32.52743,33.020635,32.841265,,,,,
targetIP=88.221.254.192,3420,11.902466,12.672771,12.621315,12.562947,12.456963,,,,,
targetIP=173.222.108.33,12898,10.00975,11.78684,8.395835,9.56836,10.54365,,,,,
targetIP=204.2.132.48,30035,157.723675,157.42415,157.745065,157.64182,157.80059,,,,,
targetIP=184.84.243.224,12895,15.11977,15.11889,15.198315,14.92465,14.97341,,,,,
targetIP=203.29.143.168,12894,13.00924,14.41795,12.78236,12.6945,12.806935,,,,,
targetIP=2.23.167.43,12890,28.66265,28.59003,28.620715,28.62088,28.525335,,,,,
targetIP=95.101.182.153,12892,2.31018,2.689895,2.216885,2.69623,2.351155,,,,,
targetIP=2.16.100.137,17582,10.40306,10.208835,10.14003,10.22647,10.002355,,,,,
targetIP=190.46.255.146,399,17.295364,35.989255,18.955781,18.908933,18.761477,,,,,
targetIP=23.58.223.139,12165,76.1959,80.88043,77.4917,78.873345,78.550485,,,,,
targetIP=23.215.98.98,12167,40.94282,40.20346,36.433065,39.83039,35.40628,,,,,
targetIP=23.43.165.41,1113,123.959065,124.198681,132.100634,123.207192,123.185688,,,,,
targetIP=216.3.50.27,12166,29.911705,29.218755,28.92784,29.75448,29.53466,,,,,
targetIP=23.10.249.187,1443,1.943808,1.977601,1.937664,1.874689,2.001409,,,,,
targetIP=2.21.71.97,1442,9.72365,2.541313,2.513665,2.529793,2.518273,,,,,
targetIP=23.32.241.147,23039,221.37068,221.25419,221.353515,221.31502,221.34038,,,,,
targetIP=104.80.88.73,1116,3.562753,3.894529,3.795457,3.687937,3.501313,,,,,
targetIP=23.204.103.115,1119,14.053635,16.8169,13.724163,13.632003,13.542147,,,,,
targetIP=104.104.244.56,23036,80.376525,84.57445,83.549505,82.574085,81.686085,,,,,
targetIP=70.186.27.27,23033,11.533945,12.67135,11.44731,10.788895,12.29227,,,,,
targetIP=179.31.48.40,12160,4.81275,4.45518,4.3588,4.31508,4.293405,,,,,
targetIP=104.96.220.130,22611,4.0584,3.95095,3.937435,3.929085,3.92811,,,,,
targetIP=95.101.1.82,22344,4.16389,3.99085,4.07821,4.033005,4.095335,,,,,
targetIP=119.207.65.184,22340,339.86301,341.78534,338.98367,341.024315,341.54194,,,,,
targetIP=88.221.14.16,26509,4.82578,4.17074,3.81739,3.42523,3.51162,,,,,
targetIP=23.64.15.67,31908,10.35188,10.379005,10.33908,10.542985,10.203175,,,,,
targetIP=23.49.60.152,26507,38.963805,38.84064,38.60495,38.563655,38.69905,,,,,
targetIP=204.153.49.137,27739,1.0833,0.80291,0.762265,0.82759,0.82135,,,,,
targetIP=2.21.69.24,12168,207.358555,202.371195,210.70195,202.24006,202.414155,,,,,
targetIP=104.85.166.51,2301,18.608644,17.98426,18.227716,17.959684,18.023428,,,,,
targetIP=95.101.1.82,28618,9.540815,9.39577,9.41978,9.579895,9.57336,,,,,
targetIP=92.122.48.33,19740,5.47843,5.42546,5.40261,5.39881,5.396635,,,,,
targetIP=23.55.58.250,28612,12.848475,12.76739,12.764,12.764945,12.754445,,,,,
targetIP=88.221.254.208,28616,10.068805,10.188675,9.113625,9.689485,11.14298,,,,,
targetIP=190.167.241.73,28617,5.120315,5.065875,4.79709,5.26826,5.170815,,,,,
targetIP=104.103.72.67,28614,11.499605,11.58036,11.295175,11.30856,11.38196,,,,,
targetIP=104.85.166.67,2302,7.527937,1.043712,1.041408,1.04832,1.043712,,,,,
targetIP=173.223.106.9,13612,11.328605,10.288165,9.549645,10.060965,8.88993,,,,,
targetIP=202.169.45.201,4788,7.070977,2.679553,2.679553,2.682625,2.817025,,,,,
targetIP=2.22.8.106,4784,1.925377,2.002176,1.990657,1.965312,1.78944,,,,,
targetIP=95.101.1.72,4783,16.811524,16.60186,16.338436,16.59418,16.134148,,,,,
targetIP=104.84.150.167,19014,4.03874,3.89819,3.86607,3.68094,3.550125,,,,,
targetIP=5.186.13.9,11289,1.36009,1.216925,1.283685,1.24517,1.21658,,,,,
targetIP=95.101.182.106,11268,22.95555,22.28014,22.65784,21.914435,22.24579,,,,,
targetIP=23.212.50.84,23697,9.98064,9.755875,9.83899,9.742145,9.775045,,,,,
targetIP=2.18.24.8,11260,15.778745,15.06495,14.86651,15.28011,15.2338,,,,,
targetIP=104.72.70.10,19019,15.907525,16.192205,15.753745,15.78183,15.913365,,,,,
targetIP=217.175.200.41,19702,11.617055,10.14987,10.959745,10.69248,10.942145,,,,,
targetIP=23.203.249.80,11068,138.70851,138.299855,138.377615,138.06496,138.275145,,,,,
targetIP=88.221.218.141,25698,25.70225,27.04624,25.763635,25.2492,25.957135,,,,,
targetIP=92.122.122.144,25348,18.55498,18.26202,18.33238,18.302265,18.531,,,,,
targetIP=23.62.12.40,25343,1.20117,0.92884,0.90856,1.203545,0.97389,,,,,
targetIP=2.22.8.106,25341,15.43323,10.820245,10.498185,11.687585,12.097105,,,,,
targetIP=195.249.209.194,25347,11.14398,9.901615,10.494425,8.38386,10.7067,,,,,
targetIP=23.58.223.130,25346,139.435455,113.10939,113.24852,113.259725,122.14854,,,,,
targetIP=2.20.248.50,23961,14.06825,13.91472,13.99201,14.009855,13.898195,,,,,
targetIP=190.129.123.139,23967,6.290235,6.75009,8.669115,5.73852,5.888485,,,,,
targetIP=148.245.193.203,10450,4.09821,1.866825,2.075475,2.00179,1.985565,,,,,
targetIP=23.215.102.99,10457,3.58538,3.562455,3.28176,3.273595,3.596855,,,,,
