target,prb_id,result1,result2,result3,result4,result5,,,,,
targetIP=88.221.117.40,26355,7.38258,7.454535,7.3916,7.463245,7.437695,,,,,
targetIP=23.15.4.8,26358,113.288875,112.38252,113.91983,113.90216,111.87971,,,,,
targetIP=88.134.181.33,4008,16.565763,129.858074,16.334596,46.649865,315.472192,,,,,
targetIP=80.239.178.49,4009,56.328972,56.305163,56.263691,56.256011,56.207627,,,,,
targetIP=196.24.45.89,13711,2.69754,2.92718,2.35056,2.344085,2.33894,,,,,
targetIP=217.212.252.193,4003,19.460356,19.380484,19.386628,19.34362,19.387396,,,,,
targetIP=23.59.154.33,3971,20.485636,18.421252,17.034244,16.002051,15.698691,,,,,
targetIP=173.223.204.24,19420,32.54663,25.24802,33.30618,33.06419,27.774285,,,,,
targetIP=62.4.254.158,3975,7.933442,8.285186,8.152322,8.16461,8.154626,,,,,
targetIP=104.116.243.160,32506,337.983635,344.223195,336.76733,366.239255,345.01807,,,,,
targetIP=2.20.242.18,32509,6.72713,6.64616,6.68373,6.6581,6.66901,,,,,
targetIP=104.129.67.144,19428,2.028905,1.83961,1.829175,1.794105,1.831625,,,,,
targetIP=185.5.160.24,3628,9.912578,5.520385,5.579521,18.53338,5.90669,,,,,
targetIP=193.212.170.168,24874,14.285755,14.075865,14.141175,14.127535,14.36621,,,,,
targetIP=23.219.91.66,3621,1.249536,1.150465,1.147393,1.148161,1.148161,,,,,
targetIP=72.246.196.115,3620,14.906884,14.943747,11.823363,12.410883,12.437763,,,,,
targetIP=64.48.225.27,35415,12.47162,12.116875,12.11069,12.15029,12.19165,,,,,
targetIP=2.21.240.107,35413,7.613155,7.482,7.65812,7.512355,7.53156,,,,,
targetIP=104.121.76.67,13994,11.26161,11.184505,11.179925,11.165095,11.153445,,,,,
targetIP=209.143.24.11,3423,78.323728,77.528848,77.521168,77.400592,77.517328,,,,,
targetIP=88.221.117.40,16297,12.836945,12.517835,12.376405,12.31934,12.373605,,,,,
targetIP=84.208.37.26,17472,7.13685,7.045025,6.99523,7.00129,7.004225,,,,,
targetIP=190.96.8.138,17474,10.61632,8.45988,8.775035,9.27668,8.498305,,,,,
targetIP=217.212.252.195,17476,33.9125,33.932165,33.87739,33.849055,33.8547,,,,,
targetIP=190.94.188.24,17477,296.16794,296.076885,298.105295,296.197035,296.307035,,,,,
targetIP=2.17.120.162,4473,81.816593,81.720593,81.422609,81.550864,81.729041,,,,,
targetIP=217.212.252.193,4472,59.859468,59.863308,59.849484,59.65134,59.8395,,,,,
targetIP=121.119.254.98,13364,15.016305,7.669395,25.04004,7.839165,11.238455,,,,,
targetIP=91.223.19.235,4477,10.589954,9.513986,9.095427,9.12845,14.837763,,,,,
targetIP=95.209.201.41,2957,10.021634,1.155073,1.216513,1.158913,1.162753,,,,,
targetIP=188.43.76.72,24845,141.0612,137.358775,138.59315,138.664465,138.742845,,,,,
targetIP=23.67.251.152,33705,36.27437,4.313345,3.01748,3.41671,4.47845,,,,,
targetIP=88.221.117.18,2465,19.308292,18.531076,18.561796,18.468868,18.408964,,,,,
targetIP=95.100.252.56,2460,2.816257,2.731009,2.821633,2.786305,2.707201,,,,,
targetIP=88.221.254.200,2462,11.089923,10.49165,10.493954,10.381826,10.217474,,,,,
targetIP=23.6.112.147,2469,15.007491,12.919299,34.397958,13.17581,12.989954,,,,,
targetIP=184.51.198.137,33487,26.10365,42.306015,48.476285,32.255015,32.92438,,,,,
targetIP=92.122.218.19,16876,10.74091,10.847405,10.775125,10.755435,10.722495,,,,,
targetIP=173.223.11.32,16879,12.53654,10.660925,11.060825,10.36727,11.009605,,,,,
targetIP=23.67.251.152,21378,9.970285,11.24711,9.63559,10.946845,9.857335,,,,,
targetIP=104.100.93.9,28648,120.83062,170.48528,140.02848,132.157275,218.886365,,,,,
targetIP=124.155.223.8,6312,1.26266,1.242724,1.263261,1.16474,1.10334,,,,,
targetIP=88.221.113.163,12142,14.872905,14.848205,14.82037,14.84871,14.768305,,,,,
targetIP=173.223.11.50,6310,17.291214,17.158944,17.269524,17.241175,17.178398,,,,,
targetIP=217.212.252.195,6311,98.534248,98.414242,98.454755,98.396321,98.402021,,,,,
targetIP=92.122.48.48,839,4.606465,4.589569,4.564993,4.565761,4.578049,,,,,
targetIP=173.223.106.11,6314,101.949274,99.909548,99.436001,99.734091,99.365019,,,,,
targetIP=103.13.116.243,6315,0.567805,0.409729,3.302046,0.399367,1.372853,,,,,
targetIP=23.58.223.130,6318,116.625921,113.266973,113.605733,114.988987,115.006439,,,,,
targetIP=80.239.178.49,6319,111.649059,111.555774,111.565948,111.516459,111.50811,,,,,
targetIP=88.221.117.18,3413,9.122306,8.83277,8.618498,8.434946,9.718274,,,,,
targetIP=23.45.181.216,3410,15.313923,19.020293,18.093317,15.305476,15.524356,,,,,
targetIP=173.223.11.32,29239,1.978425,1.73959,1.80651,1.805925,1.91226,,,,,
targetIP=203.177.38.75,22938,25.4588,25.22146,29.427735,28.130535,25.62909,,,,,
targetIP=95.100.156.48,10433,29.732795,30.092315,30.596645,30.346645,30.83428,,,,,
targetIP=107.14.40.217,10125,5.35174,4.972865,5.0945,4.985185,5.080955,,,,,
targetIP=184.28.126.147,18871,11.470465,11.275125,12.09632,11.214585,11.43241,,,,,
targetIP=188.43.76.72,33016,76.77465,76.73777,76.583285,76.7539,76.773935,,,,,
targetIP=87.244.200.10,18875,4.557435,4.40677,4.506345,4.508555,4.61817,,,,,
targetIP=88.221.117.40,33012,18.42276,17.71442,17.704615,17.84104,18.11338,,,,,
targetIP=185.48.240.235,33013,188.865255,181.706455,183.90411,182.85458,186.886985,,,,,
targetIP=173.222.211.9,3425,12.867843,12.612099,12.585219,12.539138,12.723458,,,,,
targetIP=2.21.74.98,3418,1.283328,1.205761,1.201153,1.159681,1.176577,,,,,
targetIP=188.234.145.72,11040,22.127565,21.88259,21.934495,21.88905,21.898115,,,,,
targetIP=88.220.177.145,26918,1.361125,1.29928,1.994975,1.185085,1.30045,,,,,
targetIP=80.239.148.201,26913,1.01385,0.85889,0.77149,0.77136,0.77297,,,,,
targetIP=88.221.117.18,26911,10.387645,9.34248,9.64666,9.563095,9.018815,,,,,
targetIP=83.151.132.123,26910,4.22564,2.62055,2.626125,2.742795,2.875415,,,,,
targetIP=88.221.117.40,26917,31.73374,32.47885,31.319695,33.3922,30.309825,,,,,
targetIP=104.79.2.179,26915,8.25623,8.33171,8.25014,8.35023,8.255355,,,,,
targetIP=95.100.252.56,579,13.197315,13.085187,13.063683,13.062147,13.103619,,,,,
targetIP=104.93.82.177,29490,5.664195,5.335755,5.39225,5.25243,5.481165,,,,,
targetIP=88.221.117.40,29949,10.6339,10.52032,10.52151,10.623725,10.509835,,,,,
targetIP=88.221.235.121,29494,7.515415,7.61585,7.63106,7.732925,7.81066,,,,,
targetIP=2.17.201.8,572,11.402498,10.673666,11.557634,11.533058,10.052354,,,,,
targetIP=88.221.234.41,571,18.639364,18.306052,18.301444,18.354436,18.309892,,,,,
targetIP=77.109.131.234,18297,2.752835,2.601795,2.82572,2.61812,2.5948,,,,,
targetIP=62.245.136.57,2809,19.888132,19.180804,18.343685,18.787588,18.564869,,,,,
targetIP=185.57.162.105,2803,7.164674,6.75149,7.010306,6.914306,6.67469,,,,,
targetIP=88.221.117.40,2800,5.456642,61.493004,5.134081,5.021953,21.209092,,,,,
targetIP=88.221.117.18,2806,19.642372,16.371459,19.550212,16.195587,20.539396,,,,,
targetIP=173.223.106.11,2804,29.699334,29.763845,29.58567,29.749254,29.799174,,,,,
targetIP=82.149.108.240,10664,9.271085,8.38566,8.53879,8.45271,8.47788,,,,,
targetIP=82.94.234.81,1423,6.729217,5.570306,5.316866,5.497346,5.440514,,,,,
targetIP=173.222.211.9,1425,29.368326,20.707588,19.7353,19.42426,19.0825,,,,,
targetIP=88.221.117.18,3369,18.058756,18.020356,17.975812,18.650115,17.96506,,,,,
targetIP=2.17.120.162,12177,7.86088,7.575685,7.72181,8.02245,7.728205,,,,,
targetIP=184.28.126.147,28546,1.61128,1.455355,1.38534,1.400885,1.43606,,,,,
targetIP=95.100.156.66,1428,11.629827,11.357954,11.310338,11.377154,11.33645,,,,,
targetIP=88.134.182.193,14730,18.961295,17.52982,19.309935,16.680585,16.471155,,,,,
targetIP=23.3.105.121,14731,90.45972,90.067785,90.8403,89.551575,89.982275,,,,,
targetIP=178.18.229.138,28543,120.46031,121.67001,118.800345,118.829695,120.44287,,,,,
targetIP=88.221.117.18,3362,15.552003,15.366148,15.048963,15.447556,16.170244,,,,,
targetIP=23.197.50.59,28541,11.73507,7.614035,10.772925,10.36116,12.032725,,,,,
targetIP=95.100.156.66,30270,15.78688,15.35066,15.459435,15.40489,15.93041,,,,,
targetIP=193.247.167.97,34221,0.92878,0.866125,0.8094,0.838065,0.8029,,,,,
targetIP=104.109.13.19,30275,19.481715,19.295825,19.649335,19.30513,19.535345,,,,,
targetIP=208.93.196.138,3103,7.695362,6.008065,8.62157,3.615745,3.096577,,,,,
targetIP=23.52.171.73,34225,8.40811,8.40709,8.40196,8.54647,8.279825,,,,,
targetIP=88.221.117.40,30278,39.27376,38.441225,36.40937,34.84538,32.84247,,,,,
targetIP=173.223.106.11,12173,30.419175,31.739015,31.69311,33.662925,32.9652,,,,,
targetIP=184.27.199.81,13960,17.89801,17.30601,17.04788,17.923165,17.20308,,,,,
targetIP=92.122.213.248,4270,17.250051,17.233924,17.264644,17.232388,17.2393,,,,,
targetIP=190.46.255.18,35179,15.1075,16.84754,16.563565,16.349935,15.58069,,,,,
targetIP=188.137.128.65,13964,1.036115,0.573605,0.58761,0.58594,1.371565,,,,,
targetIP=23.62.227.50,4279,39.565832,40.494344,37.622792,37.544456,37.528328,,,,,
targetIP=210.7.43.136,12171,4.72277,4.8641,4.24621,4.27237,4.220115,,,,,
targetIP=88.221.117.40,18129,183.92925,183.05162,182.921105,182.701285,183.4818,,,,,
targetIP=81.23.28.146,4861,20.596997,20.248324,20.33434,20.299012,20.299012,,,,,
targetIP=23.65.29.58,2010,6.822146,22.587653,6.905858,6.961922,7.096322,,,,,
targetIP=92.122.122.147,34598,14.47252,14.330955,14.314435,14.311545,14.356955,,,,,
targetIP=2.17.120.154,30098,117.1726,115.48408,115.775815,115.74246,116.238985,,,,,
targetIP=210.57.59.25,34590,39.23842,38.467605,38.4884,38.09227,40.977565,,,,,
targetIP=92.122.213.231,34591,22.394045,22.31701,22.414485,22.10749,21.994165,,,,,
targetIP=37.29.19.82,30097,2.534825,2.67742,2.683395,2.615405,2.622105,,,,,
targetIP=88.221.117.40,34593,24.771295,24.468205,24.786795,26.488265,25.1192,,,,,
targetIP=23.210.203.82,34594,25.56403,22.350625,20.210205,19.848405,29.14745,,,,,
targetIP=88.221.117.18,34596,9.94365,9.716885,9.87495,9.812885,9.820245,,,,,
targetIP=188.43.76.72,35318,23.163945,22.886535,23.026995,22.853495,22.217385,,,,,
targetIP=104.96.0.91,31972,8.921145,12.250425,17.636825,10.00625,9.352355,,,,,
targetIP=23.197.50.59,14340,13.24835,14.323715,12.34082,11.822325,13.164205,,,,,
targetIP=58.159.200.19,4754,15.333891,2.336257,2.326273,2.315521,2.463745,,,,,
targetIP=91.245.214.17,23180,4.073105,1.051795,0.999585,0.977055,0.943335,,,,,
targetIP=88.221.117.18,23635,13.07621,12.983355,12.970645,12.955845,12.979325,,,,,
targetIP=2.20.242.18,23189,16.265515,16.14709,16.08941,16.063055,16.07144,,,,,
targetIP=213.123.244.137,30895,37.321205,36.939885,37.0132,37.28279,36.249135,,,,,
targetIP=82.94.234.82,30897,3.211775,3.218135,3.21392,3.126655,3.16438,,,,,
targetIP=2.22.22.153,30896,10.574565,11.49925,10.668935,10.358455,10.441545,,,,,
targetIP=23.192.163.80,15063,13.35474,14.123175,13.701315,13.622035,13.239025,,,,,
targetIP=104.81.60.50,19773,11.41342,11.326175,11.313575,11.316185,11.278435,,,,,
targetIP=2.17.120.154,22322,108.502055,107.99182,107.95935,107.599485,108.38956,,,,,
targetIP=104.103.72.176,32254,13.931465,13.151025,13.62928,12.517255,13.59235,,,,,
targetIP=95.101.1.97,25670,1.10676,0.993005,1.07557,1.054735,1.03063,,,,,
targetIP=2.17.120.162,25676,5.06575,4.788505,4.668275,4.73381,4.837435,,,,,
targetIP=62.8.89.9,23459,11.46706,9.914675,10.09747,7.06525,20.38549,,,,,
targetIP=96.16.98.18,32259,8.96537,8.846275,8.85846,8.830725,8.819765,,,,,
targetIP=101.100.190.144,16018,1.626695,1.414415,1.387045,1.54316,1.54201,,,,,
targetIP=217.212.252.195,23457,57.27499,55.82258,57.02027,56.967145,56.837735,,,,,
targetIP=66.198.26.10,23984,7.733395,7.572315,7.694295,7.5684,7.483565,,,,,
targetIP=89.27.241.33,27290,12.463875,12.744635,13.218855,12.916105,12.42358,,,,,
targetIP=217.175.200.42,357,7.571714,1.082112,1.084416,1.089024,1.195776,,,,,
targetIP=62.245.136.57,28270,21.91452,21.607725,21.65547,21.69495,21.48136,,,,,
targetIP=213.253.9.9,353,6.945025,6.71309,3.824641,3.917569,3.800065,,,,,
targetIP=2.16.117.72,350,24.067589,23.867141,23.907845,23.965445,24.310277,,,,,
targetIP=2.17.120.154,16607,17.985955,17.9731,17.92932,18.08412,17.62023,,,,,
targetIP=5.22.191.243,16601,7.58192,8.45519,6.594455,9.0533,7.02307,,,,,
targetIP=80.239.178.8,16603,37.16732,37.13195,37.115265,37.13991,37.120465,,,,,
targetIP=173.223.52.242,6125,0.951582,0.948227,1.003975,0.869575,0.906464,,,,,
targetIP=23.219.92.193,6127,4.519319,4.498465,4.585532,4.531059,4.676773,,,,,
targetIP=23.10.252.41,6126,24.963712,24.864521,24.856716,24.847456,24.861806,,,,,
targetIP=88.221.144.130,12771,6.67159,6.58169,6.59768,6.582695,6.63736,,,,,
targetIP=2.21.67.59,6123,21.470303,21.414604,21.473382,21.468173,21.468778,,,,,
targetIP=66.110.36.218,6122,54.184355,54.12514,54.110056,54.136044,54.147733,,,,,
targetIP=210.57.59.25,32332,63.61269,61.66778,61.75753,62.822065,61.87054,,,,,
targetIP=2.20.242.18,32330,25.41582,25.330035,25.30372,25.298145,25.305515,,,,,
targetIP=193.229.113.42,28277,4.928165,5.056045,4.95786,5.188955,5.093065,,,,,
targetIP=2.16.186.64,29208,23.64366,23.625675,23.099945,19.88726,20.07851,,,,,
targetIP=110.232.153.169,32335,6.26299,2.81646,4.48786,4.161405,3.715995,,,,,
targetIP=104.93.82.177,22583,6.74982,6.507985,6.24607,6.531835,6.69388,,,,,
targetIP=77.109.131.234,30724,3.248205,3.23965,3.274765,3.227795,3.276525,,,,,
targetIP=88.221.117.58,10953,28.14115,28.09633,28.51087,28.214305,28.0148,,,,,
targetIP=95.101.1.97,10951,33.85773,33.67231,33.68436,34.439665,33.68205,,,,,
targetIP=195.249.209.179,10954,1.376415,1.20701,1.28341,1.200875,1.19367,,,,,
targetIP=92.246.14.121,10955,4.195545,3.65311,3.662845,3.719685,3.64706,,,,,
targetIP=201.0.219.18,21170,3.54608,3.32484,3.611755,3.563445,3.529905,,,,,
targetIP=95.100.252.56,30721,14.013895,14.111155,14.64245,14.62102,13.91133,,,,,
targetIP=88.221.117.18,16466,189.686145,189.53257,189.575775,189.552595,190.062005,,,,,
targetIP=23.32.3.27,21173,224.61396,242.103755,237.04309,227.48761,231.131905,,,,,
targetIP=95.100.252.56,24988,1.20542,1.12787,1.139245,1.127985,1.1514,,,,,
targetIP=72.246.189.24,24989,4.11243,1.29497,1.871755,1.411445,1.16498,,,,,
targetIP=200.73.103.201,31141,19.727545,18.469655,19.78415,21.69164,19.906125,,,,,
targetIP=2.20.242.11,24982,24.05325,23.826325,24.02278,23.85199,24.125275,,,,,
targetIP=217.146.165.139,33868,33.61526,33.919285,33.09176,32.9486,33.641705,,,,,
targetIP=46.165.154.230,4633,26.760197,27.66567,24.555269,25.584389,33.316615,,,,,
targetIP=96.18.70.18,15979,9.809415,9.21373,8.35593,8.724385,8.35946,,,,,
targetIP=217.212.252.193,2257,25.562118,25.310213,25.420805,25.522181,25.508357,,,,,
targetIP=2.20.242.11,31631,13.405005,13.346755,13.336385,13.304295,13.36931,,,,,
targetIP=88.221.117.18,2253,13.192707,13.110531,12.833283,12.949251,15.48826,,,,,
targetIP=77.109.137.186,2252,7.973378,3.250945,3.278593,3.293185,3.333889,,,,,
targetIP=2.21.74.99,2195,3.122688,2.767105,2.756353,2.793217,2.814721,,,,,
targetIP=95.100.156.66,21351,19.110465,18.989785,18.849555,19.150895,18.870855,,,,,
targetIP=212.98.120.136,21352,18.203705,17.82843,18.828265,18.676645,17.823845,,,,,
targetIP=95.100.156.66,21357,24.305235,23.972745,23.73009,24.001365,23.734705,,,,,
targetIP=88.221.117.58,21359,31.177,31.23694,32.39788,31.91804,32.522065,,,,,
targetIP=88.221.117.18,24188,16.3229,15.962975,14.746355,14.43438,14.682255,,,,,
targetIP=88.221.117.18,13781,27.86638,27.831845,27.82227,27.85283,27.91207,,,,,
targetIP=2.22.113.42,22919,17.98702,17.8691,17.82059,17.88647,17.829475,,,,,
targetIP=2.21.74.99,16722,0.82462,0.805525,0.80228,0.758415,0.74136,,,,,
targetIP=104.81.60.50,22916,5.999705,5.861735,5.80874,5.863995,5.848425,,,,,
targetIP=82.94.234.81,16233,4.083465,3.978475,3.965235,4.03235,3.96098,,,,,
targetIP=2.20.242.18,22911,19.81154,19.39684,19.33955,19.331255,19.324465,,,,,
targetIP=193.247.167.97,22910,0.817305,0.7646,0.77214,0.751835,0.74197,,,,,
targetIP=42.99.128.168,4800,37.031431,36.90164,36.940808,36.926984,36.834056,,,,,
targetIP=193.247.167.97,32961,7.548285,7.4644,7.48343,7.47014,7.28428,,,,,
targetIP=92.122.48.42,16720,7.5377,7.21292,7.17816,7.148015,7.18276,,,,,
targetIP=80.228.45.25,2781,62.348557,69.572366,60.589836,60.705804,58.877964,,,,,
targetIP=92.122.218.11,4806,30.696966,31.196935,30.812934,30.235398,31.095559,,,,,
targetIP=217.212.252.193,12429,69.888535,69.914935,69.5854,69.851745,69.67818,,,,,
targetIP=87.245.196.98,4809,25.743366,25.896197,25.479173,25.446149,24.629765,,,,,
targetIP=23.58.223.130,31045,94.51356,93.976935,93.991665,93.936385,94.145125,,,,,
targetIP=217.175.200.43,11605,0.786875,0.505115,0.565705,0.51046,0.536705,,,,,
targetIP=185.48.240.242,11606,1.515745,1.77667,5.147115,4.31573,2.879245,,,,,
targetIP=23.10.249.19,11601,71.763345,71.185005,70.73223,71.43093,70.841695,,,,,
targetIP=193.247.167.99,10605,19.84728,19.79293,19.57215,20.138045,19.798165,,,,,
targetIP=173.223.106.11,2071,49.130506,48.59521,48.400906,48.60673,48.887818,,,,,
targetIP=193.166.4.72,2070,7.31981,1.036801,1.038336,1.039872,1.04064,,,,,
targetIP=95.101.1.106,11608,1.527715,1.45793,1.496395,1.54732,1.48174,,,,,
targetIP=185.98.140.10,2075,20.42266,20.873476,21.238276,20.989444,20.846596,,,,,
targetIP=89.27.241.18,2074,5.324546,5.196289,5.236226,5.216258,5.214721,,,,,
targetIP=202.169.45.202,33469,20.364845,20.253455,20.29245,20.232975,20.25215,,,,,
targetIP=173.223.106.8,18469,44.46962,39.749715,39.458175,45.07543,40.002895,,,,,
targetIP=159.148.86.200,33465,0.538045,0.429905,0.344025,0.333275,0.350125,,,,,
targetIP=80.239.254.202,18465,1.39395,1.366865,1.30503,1.32052,1.266155,,,,,
targetIP=2.17.120.154,33461,17.274145,16.768625,17.07501,16.882805,16.95953,,,,,
targetIP=173.222.108.51,14122,9.24123,10.7132,10.718725,11.48424,9.158075,,,,,
targetIP=62.4.254.164,18460,11.48987,10.776975,11.320745,11.07254,11.45203,,,,,
targetIP=107.14.40.217,17736,14.23729,14.20086,14.173765,14.13582,14.14392,,,,,
targetIP=23.216.55.139,17739,14.121845,11.205935,9.179895,9.41783,9.77978,,,,,
targetIP=2.16.117.72,31967,7.187035,6.730655,6.95061,7.51814,6.76374,,,,,
targetIP=95.100.156.48,33208,12.40015,12.17406,12.23897,12.300195,12.04302,,,,,
targetIP=2.20.242.18,18602,31.42659,32.924045,34.122215,31.85952,31.354595,,,,,
targetIP=85.239.113.153,18600,1.094465,0.664775,0.6151,0.802395,0.662375,,,,,
targetIP=2.16.117.72,33202,1.12576,1.040475,1.038325,1.01524,1.026485,,,,,
targetIP=109.144.113.206,33205,19.105305,18.28941,19.166175,18.81733,19.39996,,,,,
targetIP=109.105.109.10,33204,32.190825,31.804545,32.821675,31.81266,31.634895,,,,,
targetIP=23.219.91.17,18604,16.421965,16.09855,16.219755,16.02375,17.52495,,,,,
targetIP=185.39.20.210,34961,1.99078,1.31434,2.771785,2.876855,2.641725,,,,,
targetIP=2.20.242.11,20402,7.40864,7.321865,7.31493,7.44341,7.28829,,,,,
targetIP=107.14.40.202,34962,16.199975,15.824535,14.405505,16.049145,15.000315,,,,,
targetIP=88.221.117.40,34965,30.93748,29.48575,33.598875,29.879365,30.859405,,,,,
targetIP=23.58.223.130,34969,173.06668,170.706845,171.06238,171.209725,,,,,,
targetIP=92.122.192.24,12975,162.397545,162.01155,162.115505,162.053625,162.033535,,,,,
targetIP=2.18.213.43,15651,21.046075,21.41185,20.785145,21.56363,21.10473,,,,,
targetIP=217.75.209.225,29550,41.627385,38.339325,38.508825,38.31846,37.99556,,,,,
targetIP=173.223.106.11,29551,24.35349,24.29881,24.34497,24.31453,24.274545,,,,,
targetIP=104.104.136.136,29004,16.4016,16.196835,15.824785,15.965575,15.470255,,,,,
targetIP=104.121.76.67,29557,20.742265,20.10804,19.87181,19.835295,20.40777,,,,,
targetIP=217.212.252.195,29554,65.009735,64.7209,64.415295,64.404955,64.749495,,,,,
targetIP=85.112.113.43,19964,103.025045,3.029685,2.80782,1.968745,2.167665,,,,,
targetIP=201.0.217.33,30185,39.60492,44.433565,47.8455,16.481845,,,,,,
targetIP=65.202.184.66,15387,5.74446,10.720905,14.082355,8.117765,12.03246,,,,,
targetIP=184.50.232.120,15381,40.203645,40.52217,40.1421,44.03819,40.04097,,,,,
targetIP=2.16.106.80,33862,1.07597,8.574145,12.79437,12.882385,0.66717,,,,,
targetIP=62.80.147.16,15383,4.35143,0.50032,0.4703,0.492455,0.491905,,,,,
targetIP=82.94.234.82,15389,6.199045,5.84749,5.78241,5.790645,5.89068,,,,,
targetIP=65.153.18.98,19125,22.5418,21.957155,22.177755,22.18761,21.93898,,,,,
targetIP=173.223.106.11,26767,15.13917,11.028265,13.296705,14.5589,13.310855,,,,,
targetIP=84.234.155.201,20359,7.870395,7.600265,7.74991,8.643375,8.073625,,,,,
targetIP=95.100.252.34,17907,11.336075,11.267835,11.256375,11.2564,11.231975,,,,,
targetIP=2.16.186.64,4193,17.68474,19.660804,14.694915,15.989763,14.770179,,,,,
targetIP=184.50.238.161,34788,65.163125,31.688685,30.21761,33.305285,68.76076,,,,,
targetIP=88.221.117.18,34785,92.30738,82.435615,94.791445,93.50126,88.047505,,,,,
targetIP=24.220.113.35,34786,7.980055,7.82848,7.74123,8.64719,7.622715,,,,,
targetIP=72.195.165.152,34780,7.74949,8.50425,7.268785,6.98507,8.84953,,,,,
targetIP=213.253.9.9,24400,8.91277,12.712345,8.776295,8.790695,8.79563,,,,,
targetIP=2.20.242.11,4391,19.972612,19.890436,20.229892,20.018692,20.080132,,,,,
targetIP=2.20.242.18,472,14.967555,14.841604,14.874628,14.943748,14.895364,,,,,
targetIP=88.221.117.40,473,205.404713,205.459241,205.294122,205.288746,205.295658,,,,,
targetIP=217.212.252.193,1364,34.715912,34.341895,34.426375,34.344199,34.657543,,,,,
targetIP=109.144.2.136,1365,11.04845,9.986306,10.122242,10.007042,10.081538,,,,,
targetIP=2.17.120.162,28757,19.778415,20.776855,18.37237,16.70636,16.922385,,,,,
targetIP=88.221.117.40,3192,9.060098,8.255234,8.309762,8.140034,7.994882,,,,,
targetIP=104.121.76.59,1360,1.224192,1.099008,1.10208,1.10208,1.089792,,,,,
targetIP=82.94.234.81,475,24.565254,24.372485,24.058373,24.251909,24.172037,,,,,
targetIP=88.134.181.33,28977,11.16458,12.73317,11.123535,11.750175,10.800455,,,,,
targetIP=104.70.178.113,28204,66.638455,36.50986,28.486145,35.644545,35.36254,,,,,
targetIP=92.122.48.48,28759,6.660515,6.54164,6.55065,6.574985,6.563745,,,,,
targetIP=88.221.117.40,28973,20.8322,18.58948,28.075735,16.745155,24.77902,,,,,
targetIP=212.247.20.66,28970,3.419835,2.16962,1.05531,1.083545,1.005135,,,,,
targetIP=217.212.252.193,20874,8.70109,8.6958,8.770215,8.586695,8.594255,,,,,
targetIP=185.52.183.137,22466,9.9871,9.81433,9.78869,9.85411,12.86535,,,,,
targetIP=2.16.64.161,22464,28.51462,33.46066,28.299075,28.836555,37.6336,,,,,
targetIP=193.247.167.97,22461,2.1374,1.83352,5.076165,2.718895,5.545615,,,,,
targetIP=41.206.102.9,13734,1.080765,0.56174,0.503125,0.497855,0.486135,,,,,
targetIP=23.55.58.75,13732,141.343365,140.91254,140.98896,141.245335,141.400535,,,,,
targetIP=217.212.252.97,4020,26.677254,25.473029,25.48839,28.899846,25.730309,,,,,
targetIP=88.221.117.18,11383,105.44163,95.105725,113.653885,105.134675,123.77045,,,,,
targetIP=92.122.48.48,11384,8.178945,7.95248,8.0332,8.04741,8.02489,,,,,
targetIP=62.255.7.24,3999,25.905414,19.191556,19.311364,19.058692,14.068227,,,,,
targetIP=212.247.20.66,32528,3.714225,0.98723,0.99364,1.14703,5.30863,,,,,
targetIP=212.98.120.136,32527,2.348575,2.177705,2.14517,2.35726,2.194035,,,,,
targetIP=206.248.168.170,32834,14.218875,15.133775,15.05781,24.950785,18.8611,,,,,
targetIP=2.16.117.72,32525,49.164685,48.20905,50.03945,48.4414,49.223435,,,,,
targetIP=81.23.28.146,3992,11.392514,10.655234,10.53389,10.516994,,,,,,
targetIP=92.122.218.11,32520,30.60815,30.33344,30.210325,31.101995,30.10712,,,,,
targetIP=65.202.58.88,23840,15.22911,15.523435,15.595575,16.48589,15.919225,,,,,
targetIP=88.221.117.40,32789,16.35228,17.70703,16.66696,15.94373,16.655455,,,,,
targetIP=88.221.144.130,23360,17.631885,8.95593,8.09186,8.327805,9.15546,,,,,
targetIP=217.212.252.193,298,34.127623,34.623751,34.156039,33.996295,34.330375,,,,,
targetIP=83.151.132.123,299,6.904321,7.228418,6.54029,7.096322,6.07565,,,,,
targetIP=23.219.39.75,32783,17.9226,10.34397,18.2885,4.061605,4.65728,,,,,
targetIP=62.24.252.35,297,24.075269,23.824133,24.103686,23.578373,24.276486,,,,,
targetIP=104.116.243.168,32787,64.19356,68.5995,63.5534,63.7413,63.90819,,,,,
targetIP=2.20.242.18,293,41.172488,56.6907,46.512394,51.406091,44.724489,,,,,
targetIP=92.122.53.9,32785,13.325345,13.17041,13.093765,13.10701,13.218965,,,,,
targetIP=95.100.252.34,32784,9.15957,8.82271,8.304145,8.58581,7.858165,,,,,
targetIP=37.29.19.82,25114,14.798755,14.818515,14.76084,14.765405,14.759635,,,,,
targetIP=104.83.4.83,25440,11.810785,11.70919,12.362585,11.77361,12.369425,,,,,
targetIP=95.101.1.106,28856,4.6718,4.54421,4.5738,4.76609,4.57225,,,,,
targetIP=173.223.106.8,25442,59.559775,69.735405,273.158015,65.448045,52.069855,,,,,
targetIP=23.52.171.73,25111,94.30719,94.19902,94.272605,94.23218,94.30842,,,,,
targetIP=89.16.131.66,2443,12.176643,11.410946,10.704386,12.513794,10.338051,,,,,
targetIP=2.16.117.72,2440,12.111363,11.980034,11.990018,11.878658,12.007682,,,,,
targetIP=2.17.120.154,2444,12.283395,11.841794,11.881731,11.910147,11.735811,,,,,
