prb_id,median
35237,153.798495,152.96944,153.491975,153.798495,154.12005,154.22771
35232,159.27279,151.535595,159.07238,159.27279,160.38402,182.332335
35233,144.959325,136.972565,139.979575,144.959325,150.97036,158.89547
35230,42.29699,41.918335,42.10339,42.29699,42.476465,42.85253
35547,236.84962,236.756635,236.836885,236.84962,236.932095,238.589915
31783,125.771405,124.823735,124.93053,125.771405,125.989365,126.511065
35239,92.012865,91.78975,91.875365,92.012865,92.205775,92.2204
11540,122.778155,119.279,122.46851,122.778155,123.12393,127.069225
11541,151.52777,149.61609,151.452185,151.52777,151.94788,152.448315
28991,116.60086,115.009225,116.106395,116.60086,116.69959,118.280935
28999,159.522405,159.51821,159.52233,159.522405,159.56506,159.843885
19397,123.59471,111.303685,112.37628,123.59471,125.38605,134.46003
19396,146.05884,146.0425,146.057935,146.05884,146.08796,146.908645
19395,151.73808,151.663215,151.674785,151.73808,151.799835,151.871955
19394,133.63028,133.587325,133.61004,133.63028,133.886575,133.97072
19393,112.815965,112.76726,112.787105,112.815965,112.938105,112.952765
19391,140.25855,139.964345,140.18632,140.25855,141.38665,142.824475
22260,127.581865,127.376145,127.550245,127.581865,127.67545,127.74324
16072,62.978535,62.31332,62.92166,62.978535,64.777465,66.18826
22268,109.276335,106.89094,107.56628,109.276335,175.76905,237.64155
25060,35.92019,34.828775,35.389205,35.92019,37.260805,39.0826
25067,87.94352,87.86997,87.92685,87.94352,87.97278,88.04498
25064,259.83589,259.621665,259.758345,259.83589,260.403825,265.931645
25069,44.641905,44.204225,44.516335,44.641905,46.229945,46.834335
27376,129.49034,127.454555,128.21573,129.49034,133.83475,165.73429
27379,137.73976,136.909305,137.42953,137.73976,138.00894,139.446505
33013,212.03164,209.913355,210.98148,212.03164,213.00191,217.472515
30708,116.5101,116.36174,116.38871,116.5101,116.565215,117.594625
25283,253.3515,253.301655,253.34878,253.3515,253.358525,253.460865
25280,263.83939,263.205785,263.765815,263.83939,263.87225,265.248875
25281,108.820885,108.59502,108.770025,108.820885,109.06994,109.650795
19972,65.40626,62.053725,63.30387,65.40626,71.2597,75.253605
19971,175.97277,175.86139,175.870425,175.97277,176.01144,176.800045
19970,246.42194,246.192985,246.26167,246.42194,246.46145,246.561
274,100.899092,100.801556,100.849172,100.899092,101.517332,101.942036
32016,111.956365,111.671225,111.70764,111.956365,112.00144,112.018805
19975,130.63313,130.491165,130.58315,130.63313,130.96987,131.12942
19974,176.76732,176.534125,176.700525,176.76732,177.112775,177.40159
32019,148.11463,146.361225,147.97063,148.11463,150.92226,150.989535
16706,126.31946,126.25296,126.31517,126.31946,126.34383,127.22614
16701,129.91394,129.88703,129.911645,129.91394,129.932575,130.1156
16703,116.63901,116.38747,116.426075,116.63901,116.745765,116.97963
22484,136.846245,136.78173,136.84068,136.846245,136.998005,137.18625
22487,99.523045,99.395695,99.42754,99.523045,99.667715,99.776615
22480,104.277875,104.117865,104.130195,104.277875,104.614565,104.62997
12015,98.166355,98.07791,98.13888,98.166355,98.244075,98.258595
