prb_id,median
35237,350.80155,350.254165,350.69699,350.80155,351.250545,351.65124
35232,342.514505,340.21899,341.648475,342.514505,343.474935,430.983305
35233,363.181355,345.95687,352.16424,363.181355,377.14596,384.34087
35230,277.34701,277.285855,277.307075,277.34701,277.503295,277.69541
35547,216.56265,216.50491,216.526405,216.56265,216.9645,220.41553
31783,307.226615,306.490545,307.115865,307.226615,307.375245,308.102005
35239,287.561775,287.35411,287.555265,287.561775,287.607305,287.85559
11540,327.654225,326.705365,327.50695,327.654225,330.28386,334.149385
11541,339.84871,336.785225,339.13214,339.84871,339.96083,344.00833
28991,304.683915,304.39739,304.517335,304.683915,305.57996,305.986355
28999,341.469545,341.393875,341.459175,341.469545,341.47151,341.58465
10610,293.174205,293.097915,293.151595,293.174205,293.211955,293.257495
19397,313.637065,306.77726,311.676695,313.637065,317.52559,322.412515
19396,334.30538,334.062075,334.15121,334.30538,334.50996,335.82876
19395,345.68612,345.56089,345.658435,345.68612,345.744165,345.756145
19394,348.701045,348.51123,348.607935,348.701045,348.72022,348.810335
19393,311.020145,310.96453,311.01551,311.020145,311.09349,311.11747
19391,318.6524,317.643145,317.854085,318.6524,320.127105,320.143625
22260,327.692375,327.625,327.68011,327.692375,327.692585,327.83064
32232,281.9909125,281.927975,281.958575,282.02325,282.12158
22268,318.15572,310.328795,314.410675,318.15572,324.400405,327.660785
25060,217.150545,216.375485,216.68871,217.150545,217.4878,223.505935
25067,275.7775,275.75218,275.77613,275.7775,275.7802,275.82115
25064,336.58263,335.76294,336.186335,336.58263,337.118945,338.84586
25069,268.02945,266.90203,267.386035,268.02945,270.541845,271.185335
33925,286.694225,286.354305,286.55445,286.694225,286.8828,287.216195
27376,344.822405,341.129885,343.50698,344.822405,346.165715,347.517005
27379,340.540815,340.355355,340.40788,340.540815,340.658835,341.23897
33013,405.5856,403.14555,405.454345,405.5856,406.75051,407.535895
30708,306.935695,306.86812,306.882175,306.935695,307.03141,307.549595
25283,393.673745,393.659055,393.66339,393.673745,393.701565,393.73004
25280,425.342325,425.239445,425.322085,425.342325,425.39701,425.687135
25281,290.23129,290.0924,290.10185,290.23129,290.235155,290.96417
19972,225.985255,216.05748,224.3725,225.985255,227.41291,232.863665
19971,24.8129,24.72195,24.80509,24.8129,24.81774,25.061795
19970,151.847595,151.82835,151.84356,151.847595,151.89416,152.399765
274,326.269506,326.022978,326.211138,326.269506,326.322498,326.794818
32016,341.718945,341.65249,341.67267,341.718945,341.737485,341.905805
19975,357.62984,357.40391,357.550285,357.62984,357.70525,357.834825
19974,26.221315,26.207145,26.21427,26.221315,26.280535,26.461015
32019,362.613775,361.327085,362.09877,362.613775,364.10328,364.26208
16706,324.431125,324.33245,324.384065,324.431125,324.4771,324.533835
16701,318.39336,318.379055,318.392925,318.39336,318.39947,318.483725
16703,360.614665,360.432545,360.535515,360.614665,360.62182,360.992695
22484,342.34029,342.1974,342.31456,342.34029,343.357905,346.56723
22487,338.364575,338.2823,338.33172,338.364575,338.38939,338.541905
22480,340.38505,340.19078,340.210515,340.38505,340.425545,341.84675
12015,291.969765,291.93917,291.948755,291.969765,292.03415,292.07876
12014,344.854435,344.193165,344.202725,344.854435,346.60212,346.88234
12017,336.96751,336.61359,336.95588,336.96751,337.042475,337.367975
12016,230.94009,229.914515,230.2832,230.94009,230.944595,231.87164
22488,302.734735,302.64765,302.709955,302.734735,302.808845,302.879975
12012,269.585805,269.32417,269.54802,269.585805,269.59604,270.11033
6347,284.198337,284.058908,284.129723,284.198337,284.202713,284.236443
17250,330.50295,329.755015,329.90937,330.50295,330.728405,331.12506
17251,331.560275,330.40682,331.029305,331.560275,331.883395,332.292815
35140,182.631555,181.750915,182.537975,182.631555,182.962975,185.531805
14926,325.79783,325.652115,325.76961,325.79783,325.806185,325.869395
10701,251.3758,249.936735,250.639595,251.3758,253.077205,254.060195
10704,204.44965,204.26041,204.369785,204.44965,204.56476,204.666215
24883,284.241665,284.21213,284.21389,284.241665,284.284705,284.334675
24882,323.1455,323.05268,323.123855,323.1455,323.19512,323.23317
24887,174.22035,174.16159,174.201025,174.22035,174.281525,174.34424
24886,311.61853,310.41929,311.49921,311.61853,311.77015,312.6345
24885,380.742515,379.323785,380.26133,380.742515,396.6302,475.27766
21614,480.2833,479.81691,480.18615,480.2833,480.397795,480.40724
24889,307.345445,306.77723,306.8623,307.345445,307.368835,307.382365
