prb_id,median
35237,201.64752,201.405575,201.406435,201.64752,201.725105,225.92333
35232,183.814015,182.3676,183.232035,183.814015,183.86922,189.838975
35233,187.590125,186.873745,186.922065,187.590125,216.32674,250.352235
35230,92.66824,92.179365,92.439235,92.66824,92.712245,93.085975
35547,222.325115,221.859085,221.998885,222.325115,222.380125,223.86121
31783,182.51537,182.26824,182.340595,182.51537,182.77482,182.82153
35239,150.42902,150.23497,150.27248,150.42902,150.60703,150.63442
11540,173.47206,169.951965,172.305555,173.47206,173.656435,180.63158
11541,202.87174,201.984495,202.494815,202.87174,203.513815,204.130855
28991,171.41729,170.64538,170.92578,171.41729,171.77662,171.860835
28999,211.736835,211.68653,211.722805,211.736835,211.791085,212.00275
19397,165.527465,158.93924,163.13201,165.527465,166.19628,166.420575
19396,208.599475,208.51036,208.53635,208.599475,208.61764,208.78239
19395,198.251215,198.083895,198.16948,198.251215,198.313565,198.65431
19394,180.433825,180.421645,180.431525,180.433825,180.55621,180.863005
19393,168.08309,167.95038,168.00941,168.08309,168.189295,168.20032
19391,184.69533,183.25068,183.573385,184.69533,184.719005,185.459345
22260,188.38574,188.38198,188.38338,188.38574,188.57348,188.800165
16072,26.730325,26.34405,26.533115,26.730325,27.32507,28.069415
22268,177.962385,176.448985,177.54044,177.962385,178.22064,184.18473
25060,54.87393,50.8679,52.83816,54.87393,56.28517,58.898795
25067,137.20151,137.051755,137.19687,137.20151,137.20396,137.20463
25064,258.229325,257.756765,258.18804,258.229325,258.322055,258.69063
25069,91.401575,90.902825,91.313425,91.401575,92.187835,96.700055
33925,142.974125,142.689045,142.87538,142.974125,143.119045,143.47049
27376,170.98902,168.461905,169.6801,170.98902,171.29409,212.362315
27379,194.900585,193.72365,194.720375,194.900585,195.066035,195.69007
33013,260.82591,259.702905,259.776035,260.82591,263.63478,271.296955
30708,155.99969,155.78151,155.98106,155.99969,156.398315,157.48183
25283,292.48491,292.46889,292.47909,292.48491,292.548125,292.61469
25280,287.774035,286.559815,287.024335,287.774035,288.046115,288.681775
25281,152.71708,152.430835,152.613395,152.71708,153.08811,154.623495
19972,83.242385,76.176265,82.874865,83.242385,88.540505,96.004465
19971,132.091285,132.06047,132.091005,132.091285,132.124025,132.43571
19970,169.37086,169.233195,169.33798,169.37086,169.41795,169.729125
274,161.001248,160.82384,160.968992,161.001248,161.041184,161.170976
19976,22.14569,22.110475,22.140435,22.14569,22.2234,22.318645
19975,194.145795,193.88105,193.89653,194.145795,198.518745,200.90942
19974,135.84141,135.531855,135.75631,135.84141,135.894605,136.576035
32019,218.00654,216.038915,216.9949,218.00654,218.642705,220.5366
16706,172.848005,172.769155,172.833595,172.848005,172.86846,172.86934
16701,170.21665,170.123365,170.17679,170.21665,170.259305,170.266305
16703,169.58199,169.25025,169.49673,169.58199,169.76116,170.262285
22484,190.692055,189.67709,190.501285,190.692055,191.72576,194.399435
22487,148.233475,148.169445,148.21039,148.233475,148.240125,148.57556
22480,157.096105,156.690635,157.089905,157.096105,157.67296,157.851035
12015,150.95041,150.927665,150.942565,150.95041,151.00467,151.0164
12014,196.944265,196.27177,196.851375,196.944265,197.429095,198.127765
