target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=a943.x.a.yimg.com,17131,2.16.117.72,30.19796,30.398835,30.14368,,,
targetIP=a943.x.a.yimg.com,11845,217.212.252.193,13.739715,13.575745,13.586125,,,
targetIP=a943.x.a.yimg.com,11843,210.7.43.168,13.94653,13.80652,13.231775,,,
targetIP=a943.x.a.yimg.com,11842,184.25.56.83,3.80659,3.593895,3.541335,,,
targetIP=a943.x.a.yimg.com,11841,2.16.117.72,26.84656,26.81815,26.19424,,,
targetIP=a943.x.a.yimg.com,29596,77.222.148.113,0.810085,0.721195,0.76369,,,
targetIP=a943.x.a.yimg.com,33937,92.122.122.147,4.961005,4.449965,4.457955,,,
targetIP=a943.x.a.yimg.com,29594,2.20.242.11,131.23624,131.461625,131.444115,,,
targetIP=a943.x.a.yimg.com,29590,104.96.90.16,12.206625,13.148895,12.78084,,,
targetIP=a943.x.a.yimg.com,33247,88.221.117.18,305.16479,98.15196,99.97174,,,
targetIP=a943.x.a.yimg.com,18645,23.52.171.73,40.350895,40.317665,40.28598,,,
targetIP=a943.x.a.yimg.com,24554,89.27.241.33,14.605065,14.13652,14.063875,,,
targetIP=a943.x.a.yimg.com,14343,104.96.0.91,0.84126,0.717555,0.65993,,,
targetIP=a943.x.a.yimg.com,18643,23.52.171.90,37.64518,37.457605,37.45487,,,
targetIP=a943.x.a.yimg.com,11119,2.17.120.154,11.975365,11.782605,11.9545,,,
targetIP=a943.x.a.yimg.com,11118,2.16.117.72,31.098345,26.08489,25.909005,,,
targetIP=a943.x.a.yimg.com,690,195.249.50.57,18.504963,19.332099,16.976643,,,
targetIP=a943.x.a.yimg.com,691,195.215.247.133,21.525508,10.665986,10.665986,,,
targetIP=a943.x.a.yimg.com,697,195.12.179.48,4.757761,4.569601,4.680961,,,
targetIP=a943.x.a.yimg.com,28359,104.116.243.160,138.50148,138.30906,138.26362,,,
targetIP=a943.x.a.yimg.com,28356,185.27.16.18,3.753655,3.67217,3.71042,,,
targetIP=a943.x.a.yimg.com,14473,203.184.9.25,25.125715,25.23073,26.896155,,,
targetIP=a943.x.a.yimg.com,14340,23.3.105.50,33.356245,33.48044,31.792215,,,
targetIP=a943.x.a.yimg.com,28421,209.121.139.176,159.109515,159.12653,159.16387,,,
targetIP=a943.x.a.yimg.com,28352,104.116.243.160,37.11554,36.97988,37.14949,,,
targetIP=a943.x.a.yimg.com,28423,217.212.252.195,20.39944,20.3828,20.278195,,,
targetIP=a943.x.a.yimg.com,11116,188.43.75.33,8.33996,7.448225,9.604395,,,
targetIP=a943.x.a.yimg.com,34300,101.100.190.144,1.22891,1.265225,1.297865,,,
targetIP=a943.x.a.yimg.com,30330,2.17.120.154,13.568885,13.25351,13.2718,,,
targetIP=a943.x.a.yimg.com,34304,65.158.47.82,35.909635,35.515395,35.442015,,,
targetIP=a943.x.a.yimg.com,34307,104.116.243.160,257.628445,258.139225,258.12526,,,
targetIP=a943.x.a.yimg.com,34306,62.4.254.164,10.71496,12.08492,10.61015,,,
targetIP=a943.x.a.yimg.com,34308,72.246.189.24,177.753575,176.34472,180.374025,,,
targetIP=a943.x.a.yimg.com,30338,203.184.9.25,3.04832,3.044395,3.051875,,,
targetIP=a943.x.a.yimg.com,11815,88.221.235.114,7.834405,7.804445,7.881995,,,
targetIP=a943.x.a.yimg.com,31575,173.223.11.50,26.85856,28.42955,26.77356,,,
targetIP=a943.x.a.yimg.com,31577,173.223.11.50,6.584145,6.45587,8.24318,,,
targetIP=a943.x.a.yimg.com,13842,193.51.224.42,1.58818,1.18446,2.56084,,,
targetIP=a943.x.a.yimg.com,19103,203.5.76.11,0.866965,0.909385,0.833175,,,
targetIP=a943.x.a.yimg.com,33248,93.91.151.72,2.633105,2.71017,2.60245,,,
targetIP=a943.x.a.yimg.com,19104,2.21.67.81,4.000215,3.766215,3.713205,,,
targetIP=a943.x.a.yimg.com,35218,217.212.252.193,42.27456,42.21168,42.175735,,,
targetIP=a943.x.a.yimg.com,35219,188.43.74.155,2.58452,1.564975,1.59562,,,
targetIP=a943.x.a.yimg.com,35214,104.116.243.160,357.43699,356.712975,357.214525,,,
targetIP=a943.x.a.yimg.com,23264,79.136.61.25,11.09832,10.95186,10.945885,,,
targetIP=a943.x.a.yimg.com,23262,2.21.240.195,9.597665,9.57321,9.576875,,,
targetIP=a943.x.a.yimg.com,11560,212.126.99.9,0.72739,0.60699,0.57486,,,
targetIP=a943.x.a.yimg.com,11561,217.212.252.195,31.149525,31.1105,31.14698,,,
targetIP=a943.x.a.yimg.com,11562,91.135.34.27,1.271825,1.307665,1.448435,,,
