target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=a943.x.a.yimg.com,12012,23.67.251.152,25.45607,19.543975,22.461675,,,
targetIP=a943.x.a.yimg.com,17250,88.221.117.18,35.000875,35.837565,34.693795,,,
targetIP=a943.x.a.yimg.com,10704,72.246.56.59,14.91856,14.615625,14.645255,,,
targetIP=a943.x.a.yimg.com,24883,173.223.11.50,5.55344,1.370265,1.58974,,,
targetIP=a943.x.a.yimg.com,24882,2.20.242.18,14.031795,12.63687,12.56946,,,
targetIP=a943.x.a.yimg.com,24887,23.49.60.65,74.183885,73.398155,73.333175,,,
targetIP=a943.x.a.yimg.com,24886,89.27.241.18,11.338785,11.276335,11.28297,,,
targetIP=a943.x.a.yimg.com,21614,190.98.177.136,58.15656,56.94891,58.12261,,,
targetIP=a943.x.a.yimg.com,24889,176.255.202.18,17.27314,16.506085,16.72317,,,
targetIP=a943.x.a.yimg.com,26023,2.20.242.11,23.67842,20.71024,22.743155,,,
targetIP=a943.x.a.yimg.com,10619,2.21.75.64,6.906295,6.878,6.88958,,,
targetIP=a943.x.a.yimg.com,26028,88.221.254.200,10.99784,10.203235,10.638545,,,
targetIP=a943.x.a.yimg.com,10890,88.221.144.130,7.94038,7.021745,7.48803,,,
targetIP=a943.x.a.yimg.com,22874,173.223.11.50,9.22086,8.854925,8.71548,,,
targetIP=a943.x.a.yimg.com,1372,88.217.189.153,13.588994,16.554243,14.954499,,,
targetIP=a943.x.a.yimg.com,22870,96.17.109.18,12.85769,10.382295,14.15221,,,
targetIP=a943.x.a.yimg.com,22872,95.100.252.34,1.06062,0.93447,0.975895,,,
targetIP=a943.x.a.yimg.com,22873,95.100.252.34,12.96448,12.626485,12.64109,,,
targetIP=a943.x.a.yimg.com,24080,104.83.4.58,10.457445,10.24628,9.821835,,,
targetIP=a943.x.a.yimg.com,3513,95.100.156.48,16.298499,15.973635,16.329219,,,
targetIP=a943.x.a.yimg.com,3517,206.40.110.247,1.545216,1.369344,1.379328,,,
targetIP=a943.x.a.yimg.com,3515,92.122.213.248,15.738627,15.734788,15.763204,,,
targetIP=a943.x.a.yimg.com,2685,23.33.186.26,15.032067,10.016258,9.967874,,,
targetIP=a943.x.a.yimg.com,2681,95.100.156.48,12.566019,12.664323,13.422339,,,
targetIP=a943.x.a.yimg.com,2682,62.101.36.206,4.085761,3.833857,3.846145,,,
targetIP=a943.x.a.yimg.com,2683,2.22.55.171,15.747843,14.974467,24.795653,,,
targetIP=a943.x.a.yimg.com,14626,132.147.115.10,2.19125,2.2334,1.89514,,,
targetIP=a943.x.a.yimg.com,14623,124.155.223.8,385.603575,385.20089,385.29248,,,
targetIP=a943.x.a.yimg.com,14629,107.14.40.202,33.449835,33.370155,33.40249,,,
targetIP=a943.x.a.yimg.com,99,128.139.199.8,1.47072,1.237249,1.287169,,,
targetIP=a943.x.a.yimg.com,93,210.7.43.169,13.560579,13.480707,13.466115,,,
targetIP=a943.x.a.yimg.com,92,23.54.158.25,10.534658,10.553858,10.566914,,,
targetIP=a943.x.a.yimg.com,94,23.62.99.43,7.469569,6.700034,6.915841,,,
targetIP=a943.x.a.yimg.com,97,184.25.204.114,35.867911,35.159047,35.752711,,,
targetIP=a943.x.a.yimg.com,30411,173.223.106.11,39.89035,40.988215,40.088605,,,
targetIP=a943.x.a.yimg.com,30410,2.17.120.162,8.593235,8.309845,8.36667,,,
targetIP=a943.x.a.yimg.com,30413,88.221.117.18,23.82729,23.75644,23.819725,,,
targetIP=a943.x.a.yimg.com,30412,88.221.117.18,21.526995,25.61011,18.941515,,,
targetIP=a943.x.a.yimg.com,30414,104.103.72.209,6.766035,3.913605,3.829235,,,
targetIP=a943.x.a.yimg.com,30419,88.221.117.18,19.1297,19.461975,17.81653,,,
targetIP=a943.x.a.yimg.com,13050,88.221.117.18,23.07923,23.17472,22.88186,,,
targetIP=a943.x.a.yimg.com,13056,104.100.93.8,77.48564,77.906545,77.594395,,,
targetIP=a943.x.a.yimg.com,13055,173.223.106.11,74.513645,74.154235,74.649085,,,
targetIP=a943.x.a.yimg.com,33507,92.122.213.248,9.879515,9.848465,9.87544,,,
targetIP=a943.x.a.yimg.com,18700,200.143.247.11,26.510765,26.57335,26.662775,,,
targetIP=a943.x.a.yimg.com,33854,104.103.72.209,14.57498,14.2292,14.750745,,,
targetIP=a943.x.a.yimg.com,33503,200.40.28.27,5.53506,5.40917,5.81224,,,
targetIP=a943.x.a.yimg.com,33856,23.206.242.25,15.209445,15.103775,15.211655,,,
targetIP=a943.x.a.yimg.com,33508,186.211.197.16,173.391055,173.592805,173.39398,,,
targetIP=a943.x.a.yimg.com,17826,200.40.28.27,5.08344,6.39591,4.716535,,,
targetIP=a943.x.a.yimg.com,17825,23.219.91.17,8.84525,7.401435,7.192375,,,
targetIP=a943.x.a.yimg.com,20252,104.116.243.160,305.4684,303.820775,303.72379,,,
targetIP=a943.x.a.yimg.com,20253,150.101.195.201,31.610125,31.510245,51.4193,,,
targetIP=a943.x.a.yimg.com,20250,2.16.182.122,8.993615,8.650225,8.499215,,,
targetIP=a943.x.a.yimg.com,20257,95.101.72.183,3.34202,3.280365,3.30112,,,
targetIP=a943.x.a.yimg.com,29819,89.27.241.33,20.321845,19.57763,19.542045,,,
targetIP=a943.x.a.yimg.com,29817,23.49.60.65,56.261395,56.00824,56.11982,,,
targetIP=a943.x.a.yimg.com,29764,92.122.213.231,35.84537,34.93063,34.61601,,,
targetIP=a943.x.a.yimg.com,29814,23.52.171.73,87.966675,87.179135,87.94319,,,
targetIP=a943.x.a.yimg.com,19331,2.20.242.11,16.971,15.58548,16.22019,,,
targetIP=a943.x.a.yimg.com,1174,190.248.95.168,9.264386,9.419523,10.48397,,,
targetIP=a943.x.a.yimg.com,29385,72.247.178.67,20.803285,23.734415,20.269785,,,
targetIP=a943.x.a.yimg.com,1171,72.246.56.66,1.486848,1.047552,2.751744,,,
targetIP=a943.x.a.yimg.com,23050,188.43.76.72,3.40545,2.040045,2.359665,,,
targetIP=a943.x.a.yimg.com,1179,107.14.40.202,19.45882,19.177732,19.066372,,,
targetIP=a943.x.a.yimg.com,23052,62.252.168.154,16.987675,18.50396,16.72882,,,
targetIP=a943.x.a.yimg.com,27619,173.223.11.32,24.5764,24.233395,23.993995,,,
targetIP=a943.x.a.yimg.com,27613,95.100.252.56,18.399365,18.0534,17.92787,,,
targetIP=a943.x.a.yimg.com,29389,2.16.186.48,21.33084,18.10301,16.46793,,,
targetIP=a943.x.a.yimg.com,27611,62.183.170.82,10.00784,149.74862,8.41054,,,
targetIP=a943.x.a.yimg.com,29388,88.221.117.18,19.247995,19.196065,18.959475,,,
targetIP=a943.x.a.yimg.com,32621,95.100.252.34,13.751245,13.9043,14.01033,,,
targetIP=a943.x.a.yimg.com,31233,23.59.182.50,61.704845,61.346205,61.559985,,,
targetIP=a943.x.a.yimg.com,31235,2.20.242.11,28.187605,27.84828,27.0038,,,
targetIP=a943.x.a.yimg.com,22950,95.101.90.152,7.589935,9.12223,7.542195,,,
targetIP=a943.x.a.yimg.com,12832,91.223.19.241,13.902095,12.94538,13.43931,,,
targetIP=a943.x.a.yimg.com,12830,23.65.29.73,6.973155,6.91389,6.8616,,,
targetIP=a943.x.a.yimg.com,34558,89.27.241.33,15.305565,20.39781,14.187495,,,
targetIP=a943.x.a.yimg.com,870,212.188.32.146,11.236611,11.07149,11.030018,,,
targetIP=a943.x.a.yimg.com,12834,193.212.170.168,2.15005,2.01713,1.974895,,,
targetIP=a943.x.a.yimg.com,627,195.249.209.179,3.916801,3.961345,4.075009,,,
targetIP=a943.x.a.yimg.com,19332,173.223.106.11,11.117635,11.43521,11.557145,,,
targetIP=a943.x.a.yimg.com,34550,2.16.182.122,22.46134,21.31032,21.69637,,,
targetIP=a943.x.a.yimg.com,26627,2.20.242.11,39.289885,37.65756,38.727815,,,
targetIP=a943.x.a.yimg.com,26622,212.30.134.213,34.079005,33.220215,32.77108,,,
targetIP=a943.x.a.yimg.com,2744,85.92.207.50,13.070594,12.410882,12.617474,,,
targetIP=a943.x.a.yimg.com,24903,88.221.117.40,12.262155,12.08166,12.14768,,,
targetIP=a943.x.a.yimg.com,10884,107.14.40.202,22.542495,21.22,20.50816,,,
targetIP=a943.x.a.yimg.com,10885,88.134.183.17,10.242995,11.362355,12.06058,,,
targetIP=a943.x.a.yimg.com,10881,88.221.117.18,27.61054,27.460225,27.270015,,,
targetIP=a943.x.a.yimg.com,22675,104.80.89.106,0.97531,0.906985,0.91541,,,
targetIP=a943.x.a.yimg.com,22672,184.25.56.83,122.964345,121.83206,123.39883,,,
targetIP=a943.x.a.yimg.com,22671,203.184.9.11,1.18851,1.21957,1.165535,,,
targetIP=a943.x.a.yimg.com,26564,184.28.188.195,10.751575,10.62424,10.276335,,,
targetIP=a943.x.a.yimg.com,31918,23.52.171.73,3.720915,3.480245,3.75008,,,
targetIP=a943.x.a.yimg.com,390,190.98.163.162,103.955733,106.104597,103.619349,,,
targetIP=a943.x.a.yimg.com,396,37.110.193.138,3.928321,3.608065,3.793153,,,
targetIP=a943.x.a.yimg.com,395,85.30.162.10,3.211776,2.986753,2.545921,,,
targetIP=a943.x.a.yimg.com,394,23.219.161.9,25.686534,37.737224,22.106885,,,
targetIP=a943.x.a.yimg.com,399,190.46.255.19,29.037317,20.878852,25.942278,,,
targetIP=a943.x.a.yimg.com,22017,94.246.183.35,6.705195,5.817675,5.723795,,,
targetIP=a943.x.a.yimg.com,22015,51.52.48.81,13.75232,12.84838,12.71749,,,
targetIP=a943.x.a.yimg.com,2308,92.122.48.42,4.131841,6.813698,3.301633,,,
targetIP=a943.x.a.yimg.com,31908,23.219.91.17,10.34699,25.97774,85.333865,,,
targetIP=a943.x.a.yimg.com,31904,23.215.133.24,36.993755,40.969325,48.756465,,,
targetIP=a943.x.a.yimg.com,13615,2.20.242.11,29.63194,38.2092,29.82254,,,
targetIP=a943.x.a.yimg.com,2303,72.247.184.56,15.131139,14.840067,14.828547,,,
targetIP=a943.x.a.yimg.com,4726,188.43.76.65,20.565508,14.833923,14.765571,,,
targetIP=a943.x.a.yimg.com,2305,129.143.66.146,5.80685,5.519617,5.544193,,,
targetIP=a943.x.a.yimg.com,4720,184.51.15.94,88.781585,88.612626,88.647954,,,
targetIP=a943.x.a.yimg.com,2307,217.212.252.193,2.04288,1.762561,1.833217,,,
targetIP=a943.x.a.yimg.com,4722,210.149.135.13,6.330625,6.21005,6.177793,,,
targetIP=a943.x.a.yimg.com,19704,23.52.171.73,1.89335,1.475715,1.38975,,,
targetIP=a943.x.a.yimg.com,16065,23.3.105.121,117.61136,97.510575,93.725875,,,
targetIP=a943.x.a.yimg.com,32226,92.122.192.24,2.74556,2.651015,2.819375,,,
targetIP=a943.x.a.yimg.com,19700,104.93.82.177,16.14433,12.637095,22.417635,,,
targetIP=a943.x.a.yimg.com,16061,104.83.4.58,7.656205,12.82096,6.85908,,,
targetIP=a943.x.a.yimg.com,19702,217.175.200.43,10.315345,9.85948,10.062655,,,
targetIP=a943.x.a.yimg.com,32223,88.221.254.200,2.790745,2.629335,2.647235,,,
targetIP=a943.x.a.yimg.com,11281,107.14.40.217,19.21046,19.285285,18.0068,,,
targetIP=a943.x.a.yimg.com,11280,95.100.156.48,26.85265,26.416585,27.2706,,,
targetIP=a943.x.a.yimg.com,11282,178.18.231.91,1.04529,0.96017,0.97561,,,
targetIP=a943.x.a.yimg.com,11285,195.138.255.19,0.88204,0.77534,0.77527,,,
targetIP=a943.x.a.yimg.com,11287,202.224.62.209,8.131875,6.8368,6.96456,,,
targetIP=a943.x.a.yimg.com,17620,107.14.40.202,28.316785,28.22158,28.282755,,,
targetIP=a943.x.a.yimg.com,17625,212.30.134.213,3.36745,3.249025,1.104995,,,
targetIP=a943.x.a.yimg.com,17628,89.218.19.59,39.789895,39.481015,39.466385,,,
targetIP=a943.x.a.yimg.com,3742,193.225.13.230,3.647233,3.388417,3.386112,,,
targetIP=a943.x.a.yimg.com,3741,150.101.195.201,16.889091,16.172548,31.259142,,,
targetIP=a943.x.a.yimg.com,13531,72.246.189.24,1.419385,1.378095,1.370285,,,
targetIP=a943.x.a.yimg.com,4621,2.16.117.72,6.279169,6.01421,5.997314,,,
targetIP=a943.x.a.yimg.com,13533,217.212.252.193,39.50752,39.45597,39.42682,,,
targetIP=a943.x.a.yimg.com,13536,23.52.171.73,0.400235,0.318405,0.30857,,,
targetIP=a943.x.a.yimg.com,13539,210.149.135.15,3.638275,3.452695,3.634265,,,
targetIP=a943.x.a.yimg.com,28256,206.231.124.11,3.768145,3.026605,3.64259,,,
targetIP=a943.x.a.yimg.com,11753,202.124.107.202,21.2219,19.92812,20.01206,,,
targetIP=a943.x.a.yimg.com,11758,217.212.252.195,6.706195,6.06481,5.855005,,,
targetIP=a943.x.a.yimg.com,19560,2.22.113.98,10.442135,10.306515,10.572385,,,
targetIP=a943.x.a.yimg.com,14534,95.100.156.66,23.72056,23.49796,23.50581,,,
targetIP=a943.x.a.yimg.com,19563,104.83.4.58,6.725275,7.105075,6.28203,,,
targetIP=a943.x.a.yimg.com,16395,62.4.254.158,6.08822,5.393885,5.850275,,,
targetIP=a943.x.a.yimg.com,10462,65.202.58.88,27.909615,18.731625,19.15106,,,
targetIP=a943.x.a.yimg.com,11016,58.28.25.8,18.016145,16.569815,15.639325,,,
targetIP=a943.x.a.yimg.com,20731,23.10.249.34,7.6497,7.73711,8.087865,,,
targetIP=a943.x.a.yimg.com,20733,209.121.139.176,4.730095,4.6399,4.56673,,,
targetIP=a943.x.a.yimg.com,20884,88.221.132.41,3.4749,3.44471,3.49236,,,
targetIP=a943.x.a.yimg.com,20883,190.13.74.214,178.04088,177.217805,177.17174,,,
targetIP=a943.x.a.yimg.com,20734,23.194.112.43,12.84536,12.963855,12.96392,,,
targetIP=a943.x.a.yimg.com,19853,129.143.66.155,3.634415,4.436295,7.91958,,,
targetIP=a943.x.a.yimg.com,20738,80.239.178.49,34.028685,33.808205,34.668385,,,
targetIP=a943.x.a.yimg.com,13084,195.14.151.149,19.917635,19.46336,20.05111,,,
targetIP=a943.x.a.yimg.com,13288,65.175.141.202,39.903095,21.83958,,,,
targetIP=a943.x.a.yimg.com,13284,95.100.252.56,9.1499,9.652485,9.390045,,,
targetIP=a943.x.a.yimg.com,173,92.122.190.25,46.233609,46.105353,46.877961,,,
targetIP=a943.x.a.yimg.com,13282,95.101.1.106,4.474215,3.97938,3.98849,,,
targetIP=a943.x.a.yimg.com,13280,92.122.122.147,12.343635,13.99532,9.02016,,,
targetIP=a943.x.a.yimg.com,34424,80.93.16.210,2.066095,1.83945,1.988795,,,
targetIP=a943.x.a.yimg.com,14160,2.17.120.162,17.086055,15.65613,13.19002,,,
targetIP=a943.x.a.yimg.com,21199,178.18.231.97,1.105935,1.04377,1.155125,,,
targetIP=a943.x.a.yimg.com,11994,212.30.134.199,12.69385,12.40875,16.37396,,,
targetIP=a943.x.a.yimg.com,21282,23.219.91.17,4.124595,3.783105,3.828225,,,
targetIP=a943.x.a.yimg.com,21280,2.17.120.154,17.772955,16.511135,14.543995,,,
targetIP=a943.x.a.yimg.com,21934,173.222.211.9,7.333465,9.019555,7.168395,,,
targetIP=a943.x.a.yimg.com,21284,87.236.156.152,5.586305,5.572435,5.504135,,,
targetIP=a943.x.a.yimg.com,21285,95.101.1.97,1.496175,0.895825,0.83966,,,
targetIP=a943.x.a.yimg.com,32445,95.101.1.106,1.990495,2.03557,2.0313,,,
targetIP=a943.x.a.yimg.com,10390,23.43.165.146,43.37067,43.19722,44.918895,,,
targetIP=a943.x.a.yimg.com,10394,72.195.165.152,14.474835,15.001995,12.403885,,,
targetIP=a943.x.a.yimg.com,29653,88.221.117.40,25.13855,23.096595,20.122025,,,
targetIP=a943.x.a.yimg.com,32446,23.192.163.80,8.557765,8.57216,8.450515,,,
targetIP=a943.x.a.yimg.com,16933,128.139.199.7,2.16771,2.1797,2.041345,,,
targetIP=a943.x.a.yimg.com,16930,88.221.117.40,30.952645,31.007625,31.08534,,,
targetIP=a943.x.a.yimg.com,34428,173.223.106.11,17.62732,12.018265,16.291895,,,
targetIP=a943.x.a.yimg.com,35112,88.221.254.200,9.87304,9.65493,10.796565,,,
targetIP=a943.x.a.yimg.com,12226,184.25.56.90,88.527865,100.834385,101.14234,,,
targetIP=a943.x.a.yimg.com,6216,164.113.67.72,0.247274,0.182362,0.194457,,,
targetIP=a943.x.a.yimg.com,6215,104.80.88.10,27.80414,27.801401,27.813977,,,
targetIP=a943.x.a.yimg.com,12225,2.17.120.162,7.570065,7.454715,7.41015,,,
targetIP=a943.x.a.yimg.com,6213,88.221.117.18,0.5241,0.446385,0.393588,,,
targetIP=a943.x.a.yimg.com,6212,184.25.56.90,48.177301,48.204827,48.364446,,,
targetIP=a943.x.a.yimg.com,6211,88.221.134.106,53.366306,52.249863,61.478088,,,
targetIP=a943.x.a.yimg.com,6210,2.20.242.18,18.326747,18.320751,18.337282,,,
targetIP=a943.x.a.yimg.com,6219,2.20.242.18,8.349353,6.860313,8.201153,,,
targetIP=a943.x.a.yimg.com,6218,23.215.102.136,203.547592,203.325082,203.773045,,,
targetIP=a943.x.a.yimg.com,15708,104.81.60.65,54.03881,55.285935,54.038555,,,
targetIP=a943.x.a.yimg.com,4653,2.16.182.122,15.100419,15.429123,15.257091,,,
targetIP=a943.x.a.yimg.com,15877,201.6.5.58,12.031695,7.862635,10.16995,,,
targetIP=a943.x.a.yimg.com,29370,49.231.57.41,24.60431,24.655915,24.988305,,,
targetIP=a943.x.a.yimg.com,29376,88.221.117.40,10.71058,9.868225,9.96499,,,
targetIP=a943.x.a.yimg.com,10579,23.47.79.121,13.23988,11.937305,12.65948,,,
targetIP=a943.x.a.yimg.com,29375,2.17.120.154,19.050865,18.490135,19.917555,,,
targetIP=a943.x.a.yimg.com,10576,107.14.40.202,36.21935,36.64243,34.308835,,,
targetIP=a943.x.a.yimg.com,29379,209.148.192.42,18.500765,17.870465,15.50172,,,
targetIP=a943.x.a.yimg.com,24147,2.20.242.18,40.902975,40.47505,40.45935,,,
targetIP=a943.x.a.yimg.com,21424,129.143.66.154,1.41552,1.34999,1.291245,,,
targetIP=a943.x.a.yimg.com,24142,2.20.242.18,6.80837,6.76916,6.824415,,,
targetIP=a943.x.a.yimg.com,18931,104.83.4.83,9.328295,8.123485,8.80696,,,
targetIP=a943.x.a.yimg.com,18939,92.122.53.9,30.59081,29.69828,30.064545,,,
targetIP=a943.x.a.yimg.com,206,89.27.242.58,19.325956,18.246917,18.387461,,,
targetIP=a943.x.a.yimg.com,32467,2.17.120.162,12.9493,12.512665,12.447965,,,
targetIP=a943.x.a.yimg.com,30628,82.216.34.59,7.043055,218.62937,11.79012,,,
targetIP=a943.x.a.yimg.com,33759,64.126.131.3,6.123615,5.26167,6.30674,,,
targetIP=a943.x.a.yimg.com,30621,88.221.254.202,14.73682,25.856355,16.742725,,,
targetIP=a943.x.a.yimg.com,30626,2.17.120.162,24.56692,23.6416,24.613195,,,
targetIP=a943.x.a.yimg.com,30625,2.20.242.18,45.456075,44.476625,45.00175,,,
targetIP=a943.x.a.yimg.com,33025,213.197.182.202,0.73352,0.76162,0.75923,,,
targetIP=a943.x.a.yimg.com,29660,104.96.0.147,3.5463,2.91262,2.90306,,,
targetIP=a943.x.a.yimg.com,18824,82.94.234.81,3.01965,2.91243,2.89771,,,
targetIP=a943.x.a.yimg.com,18534,195.12.179.42,6.7003,9.065,6.635965,,,
targetIP=a943.x.a.yimg.com,11842,23.215.102.171,3.85632,3.51587,3.670825,,,
targetIP=a943.x.a.yimg.com,18820,104.93.82.211,3.718445,3.450195,3.445945,,,
targetIP=a943.x.a.yimg.com,29596,77.222.148.113,0.82568,0.76405,0.768325,,,
targetIP=a943.x.a.yimg.com,33937,2.17.201.8,1.73268,1.27998,1.314505,,,
targetIP=a943.x.a.yimg.com,29594,67.135.105.153,44.70191,43.21004,43.892765,,,
targetIP=a943.x.a.yimg.com,29590,173.223.106.11,36.534685,35.77818,36.10023,,,
targetIP=a943.x.a.yimg.com,33247,92.122.53.9,126.331835,109.53404,139.58342,,,
targetIP=a943.x.a.yimg.com,16505,88.221.117.40,8.45793,7.70288,7.549685,,,
targetIP=a943.x.a.yimg.com,18645,23.52.171.90,39.430215,39.499715,39.45834,,,
targetIP=a943.x.a.yimg.com,24554,89.27.241.18,12.84249,12.74669,12.48166,,,
targetIP=a943.x.a.yimg.com,33241,95.100.252.56,15.04528,15.509795,15.49108,,,
targetIP=a943.x.a.yimg.com,34913,78.11.252.73,1.54836,1.301915,1.289365,,,
targetIP=a943.x.a.yimg.com,18643,119.235.0.40,2.192595,2.11085,2.09217,,,
targetIP=a943.x.a.yimg.com,11119,173.223.106.8,25.140645,25.122015,24.99225,,,
targetIP=a943.x.a.yimg.com,11118,2.16.117.72,25.862535,25.94998,25.430815,,,
targetIP=a943.x.a.yimg.com,690,195.249.50.57,17.538819,16.461316,12.593666,,,
targetIP=a943.x.a.yimg.com,691,195.215.247.133,11.147522,12.326402,11.95853,,,
targetIP=a943.x.a.yimg.com,697,195.12.179.48,4.079617,3.876865,3.964417,,,
targetIP=a943.x.a.yimg.com,28359,104.116.243.160,143.41353,143.169735,143.13889,,,
targetIP=a943.x.a.yimg.com,11110,193.170.140.78,0.572705,0.458785,0.449895,,,
targetIP=a943.x.a.yimg.com,14473,203.184.9.25,24.84103,24.582605,26.93554,,,
targetIP=a943.x.a.yimg.com,18641,37.29.19.82,64.63867,64.175595,65.345665,,,
targetIP=a943.x.a.yimg.com,28421,209.121.139.179,164.433285,164.36748,164.338875,,,
targetIP=a943.x.a.yimg.com,28352,104.116.243.160,37.61266,37.68672,37.62377,,,
targetIP=a943.x.a.yimg.com,28423,217.212.252.193,19.066195,19.19726,19.20521,,,
targetIP=a943.x.a.yimg.com,11116,188.43.75.33,6.852545,6.65757,8.262815,,,
targetIP=a943.x.a.yimg.com,34300,23.52.171.90,1.34746,1.40017,1.345625,,,
targetIP=a943.x.a.yimg.com,30330,88.221.117.18,15.53576,15.5448,15.30851,,,
targetIP=a943.x.a.yimg.com,34304,65.158.47.105,25.77655,25.335775,25.33708,,,
targetIP=a943.x.a.yimg.com,34307,104.116.243.168,243.352945,243.549265,243.73698,,,
targetIP=a943.x.a.yimg.com,34306,62.4.254.158,11.15429,10.71101,10.795485,,,
targetIP=a943.x.a.yimg.com,34308,23.32.3.27,57.61555,57.66194,57.715365,,,
targetIP=a943.x.a.yimg.com,30338,203.184.9.25,3.11955,3.03954,3.08425,,,
targetIP=a943.x.a.yimg.com,11815,104.107.217.210,14.134195,14.019905,13.90908,,,
targetIP=a943.x.a.yimg.com,31575,88.221.113.163,27.7203,27.230735,26.256125,,,
targetIP=a943.x.a.yimg.com,14525,2.16.182.122,19.472285,19.32676,19.05048,,,
targetIP=a943.x.a.yimg.com,13843,2.22.127.81,13.448505,13.57444,13.29501,,,
targetIP=a943.x.a.yimg.com,13842,193.51.224.41,1.333605,1.22351,1.193285,,,
targetIP=a943.x.a.yimg.com,32863,176.126.57.163,2.71361,2.645345,2.784095,,,
targetIP=a943.x.a.yimg.com,19104,2.21.67.81,3.869,3.67701,3.67874,,,
targetIP=a943.x.a.yimg.com,31902,88.221.117.18,20.411255,18.71301,19.75818,,,
targetIP=a943.x.a.yimg.com,35218,217.212.252.195,44.23322,44.265065,43.182565,,,
