target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=appldnld.apple.com.edgesuite.net,22873,2.20.188.123,6.706095,6.806345,6.956865,,,
targetIP=appldnld.apple.com.edgesuite.net,24081,95.101.72.210,1.742495,1.688325,1.678375,,,
targetIP=appldnld.apple.com.edgesuite.net,24080,80.239.247.28,11.1814,10.832175,10.793225,,,
targetIP=appldnld.apple.com.edgesuite.net,3513,88.221.134.58,14.656515,14.095107,14.39002,,,
targetIP=appldnld.apple.com.edgesuite.net,3517,206.40.110.247,1.340161,1.356288,1.518337,,,
targetIP=appldnld.apple.com.edgesuite.net,3515,95.101.72.11,8.605442,8.504834,8.481026,,,
targetIP=appldnld.apple.com.edgesuite.net,2685,23.14.85.10,12.310275,10.989315,10.778883,,,
targetIP=appldnld.apple.com.edgesuite.net,2681,88.221.134.58,10.778114,13.200387,10.477827,,,
targetIP=appldnld.apple.com.edgesuite.net,2682,62.101.36.199,4.36608,4.112641,3.846145,,,
targetIP=appldnld.apple.com.edgesuite.net,2683,2.22.55.72,16.707843,25.396229,15.326211,,,
targetIP=appldnld.apple.com.edgesuite.net,14626,23.49.60.136,1.86661,1.882735,1.682705,,,
targetIP=appldnld.apple.com.edgesuite.net,14623,23.215.102.99,177.42231,177.205045,177.59008,,,
targetIP=appldnld.apple.com.edgesuite.net,14629,23.216.7.163,20.41778,20.10637,20.085935,,,
targetIP=appldnld.apple.com.edgesuite.net,99,128.139.199.8,1.207297,1.353217,1.259521,,,
targetIP=appldnld.apple.com.edgesuite.net,93,210.7.43.171,15.347715,15.137284,15.085828,,,
targetIP=appldnld.apple.com.edgesuite.net,92,95.101.1.72,3.224833,2.903041,2.972929,,,
targetIP=appldnld.apple.com.edgesuite.net,94,95.101.1.82,6.398977,6.642434,6.212354,,,
targetIP=appldnld.apple.com.edgesuite.net,97,23.204.103.51,44.711432,43.514121,60.590604,,,
targetIP=appldnld.apple.com.edgesuite.net,30411,23.64.15.89,10.741455,10.958005,20.61118,,,
targetIP=appldnld.apple.com.edgesuite.net,30410,92.122.48.27,0.642645,0.532175,0.581755,,,
targetIP=appldnld.apple.com.edgesuite.net,30413,92.123.155.32,13.0743,13.043505,12.9799,,,
targetIP=appldnld.apple.com.edgesuite.net,30412,2.20.248.50,19.54837,20.222985,17.2438,,,
targetIP=appldnld.apple.com.edgesuite.net,30414,104.103.72.67,4.119725,3.879615,3.871745,,,
targetIP=appldnld.apple.com.edgesuite.net,30419,2.20.248.50,18.230565,18.290565,16.534445,,,
targetIP=appldnld.apple.com.edgesuite.net,13050,92.123.140.105,10.35557,10.653245,10.310715,,,
targetIP=appldnld.apple.com.edgesuite.net,13056,72.166.126.10,16.27172,14.372745,13.553395,,,
targetIP=appldnld.apple.com.edgesuite.net,13055,185.48.240.224,34.822735,34.80819,34.80935,,,
targetIP=appldnld.apple.com.edgesuite.net,33507,88.221.235.155,2.84243,2.813815,2.80897,,,
targetIP=appldnld.apple.com.edgesuite.net,18700,23.65.180.65,13.50173,13.619925,13.47982,,,
targetIP=appldnld.apple.com.edgesuite.net,33502,23.34.62.58,7.436075,8.74968,7.665,,,
targetIP=appldnld.apple.com.edgesuite.net,33503,179.31.48.25,6.60272,5.859835,5.6927,,,
targetIP=appldnld.apple.com.edgesuite.net,33856,23.62.157.110,0.94444,0.876885,0.894505,,,
targetIP=appldnld.apple.com.edgesuite.net,33508,200.2.124.106,0.48633,0.46215,0.344365,,,
targetIP=appldnld.apple.com.edgesuite.net,17826,179.31.48.40,4.7906,6.535655,4.44336,,,
targetIP=appldnld.apple.com.edgesuite.net,17825,23.64.15.67,8.245715,8.29741,8.24184,,,
targetIP=appldnld.apple.com.edgesuite.net,17822,23.6.199.105,16.00401,15.19636,13.306255,,,
targetIP=appldnld.apple.com.edgesuite.net,20252,14.200.100.105,7.227075,3.968575,4.410385,,,
targetIP=appldnld.apple.com.edgesuite.net,20253,104.72.70.10,30.50854,31.856705,31.4563,,,
targetIP=appldnld.apple.com.edgesuite.net,20250,2.22.8.106,9.06982,8.1773,8.23037,,,
targetIP=appldnld.apple.com.edgesuite.net,20257,95.101.72.210,3.334245,3.499665,3.36126,,,
targetIP=appldnld.apple.com.edgesuite.net,29817,23.62.226.162,135.82598,135.883955,135.529955,,,
targetIP=appldnld.apple.com.edgesuite.net,29764,2.20.188.10,26.806195,26.700935,26.90526,,,
targetIP=appldnld.apple.com.edgesuite.net,29814,23.212.50.84,23.302945,23.53084,23.40303,,,
targetIP=appldnld.apple.com.edgesuite.net,19331,2.20.248.50,14.74882,13.67813,13.61359,,,
targetIP=appldnld.apple.com.edgesuite.net,1174,190.248.95.171,12.165123,14.214147,14.224131,,,
targetIP=appldnld.apple.com.edgesuite.net,29385,104.85.166.51,8.77721,9.9468,8.35725,,,
targetIP=appldnld.apple.com.edgesuite.net,1171,67.129.144.49,1.158913,1.006849,0.989184,,,
targetIP=appldnld.apple.com.edgesuite.net,23050,2.16.103.16,1.82561,1.765945,1.943115,,,
targetIP=appldnld.apple.com.edgesuite.net,1179,23.219.92.67,10.07309,9.940226,9.917954,,,
targetIP=appldnld.apple.com.edgesuite.net,23052,72.247.176.120,22.77669,17.340625,20.268605,,,
targetIP=appldnld.apple.com.edgesuite.net,27619,95.101.182.106,17.141845,17.33024,17.372815,,,
targetIP=appldnld.apple.com.edgesuite.net,27613,95.101.182.153,17.22402,17.53673,17.574705,,,
targetIP=appldnld.apple.com.edgesuite.net,29389,2.16.186.17,20.834065,20.53932,18.52126,,,
targetIP=appldnld.apple.com.edgesuite.net,27611,62.183.170.16,10.532695,345.397295,10.149035,,,
targetIP=appldnld.apple.com.edgesuite.net,29924,88.221.254.192,12.03442,11.73257,12.226775,,,
targetIP=appldnld.apple.com.edgesuite.net,32621,88.221.14.25,33.9585,33.142025,31.050205,,,
targetIP=appldnld.apple.com.edgesuite.net,31233,104.98.3.32,6.98998,6.533385,9.811565,,,
targetIP=appldnld.apple.com.edgesuite.net,31235,88.221.144.145,8.375865,7.91453,8.754855,,,
targetIP=appldnld.apple.com.edgesuite.net,22950,2.16.100.137,8.02231,7.091365,7.82569,,,
targetIP=appldnld.apple.com.edgesuite.net,12832,2.21.89.35,11.14018,12.26818,14.3673,,,
targetIP=appldnld.apple.com.edgesuite.net,12830,2.16.63.26,7.472895,6.90994,6.985395,,,
targetIP=appldnld.apple.com.edgesuite.net,34558,95.101.72.210,13.092475,12.42359,12.77913,,,
targetIP=appldnld.apple.com.edgesuite.net,870,212.188.32.152,66.309133,66.090254,66.127118,,,
targetIP=appldnld.apple.com.edgesuite.net,12834,193.212.170.192,1.357275,1.456725,1.338365,,,
targetIP=appldnld.apple.com.edgesuite.net,627,23.65.29.18,4.142593,4.956673,4.022785,,,
targetIP=appldnld.apple.com.edgesuite.net,34550,2.22.8.34,9.86219,8.794645,8.647805,,,
targetIP=appldnld.apple.com.edgesuite.net,26627,85.218.181.178,7.50708,5.838855,8.142065,,,
targetIP=appldnld.apple.com.edgesuite.net,26622,2.21.89.35,11.80238,10.793055,10.795555,,,
targetIP=appldnld.apple.com.edgesuite.net,22414,84.53.143.18,20.993485,20.1934,20.5385,,,
targetIP=appldnld.apple.com.edgesuite.net,4597,88.221.117.9,12.476931,12.025346,11.542274,,,
targetIP=appldnld.apple.com.edgesuite.net,10884,23.43.165.18,25.42738,27.865355,22.51643,,,
targetIP=appldnld.apple.com.edgesuite.net,10885,88.134.183.75,11.100515,10.287635,9.6082,,,
targetIP=appldnld.apple.com.edgesuite.net,10881,92.123.72.23,1.965565,1.77655,1.646465,,,
targetIP=appldnld.apple.com.edgesuite.net,22675,23.59.189.91,1.641685,1.30758,1.30666,,,
targetIP=appldnld.apple.com.edgesuite.net,22672,202.128.75.230,3.450655,2.600635,5.48314,,,
targetIP=appldnld.apple.com.edgesuite.net,22671,119.224.143.42,1.272095,0.984085,0.983285,,,
targetIP=appldnld.apple.com.edgesuite.net,26564,107.14.43.246,10.97611,10.22656,10.90494,,,
targetIP=appldnld.apple.com.edgesuite.net,2315,2.22.8.34,19.753732,18.689284,19.413508,,,
targetIP=appldnld.apple.com.edgesuite.net,390,190.98.163.195,127.438105,127.932698,126.733082,,,
targetIP=appldnld.apple.com.edgesuite.net,396,95.100.252.49,26.554374,26.570502,26.568198,,,
targetIP=appldnld.apple.com.edgesuite.net,395,85.30.162.11,2.976769,2.777089,2.699521,,,
targetIP=appldnld.apple.com.edgesuite.net,399,190.46.255.146,13.920002,31.73607,17.43898,,,
targetIP=appldnld.apple.com.edgesuite.net,22017,72.247.182.17,7.546875,6.837395,6.30777,,,
targetIP=appldnld.apple.com.edgesuite.net,22015,2.21.75.34,13.20139,12.729655,12.833455,,,
targetIP=appldnld.apple.com.edgesuite.net,2308,92.122.48.27,7.077122,4.472065,8.58317,,,
targetIP=appldnld.apple.com.edgesuite.net,31908,23.64.15.67,10.96646,76.18625,10.726685,,,
targetIP=appldnld.apple.com.edgesuite.net,13614,72.166.126.33,2.826425,2.631765,2.63429,,,
targetIP=appldnld.apple.com.edgesuite.net,13615,92.122.122.144,12.013285,11.3451,11.223295,,,
targetIP=appldnld.apple.com.edgesuite.net,2303,72.247.184.59,15.217923,14.877699,14.903811,,,
targetIP=appldnld.apple.com.edgesuite.net,4726,2.23.167.43,64.416013,64.063501,64.077325,,,
targetIP=appldnld.apple.com.edgesuite.net,2305,129.143.66.147,5.812993,5.577217,5.521153,,,
targetIP=appldnld.apple.com.edgesuite.net,4720,23.57.76.16,151.898142,151.47267,151.425822,,,
targetIP=appldnld.apple.com.edgesuite.net,13612,173.223.106.24,16.69775,14.967345,18.024285,,,
targetIP=appldnld.apple.com.edgesuite.net,4722,210.149.135.29,6.675457,6.061058,6.237698,,,
targetIP=appldnld.apple.com.edgesuite.net,19704,96.17.72.56,2.18947,2.301305,2.07629,,,
targetIP=appldnld.apple.com.edgesuite.net,16065,104.99.238.114,99.61282,90.927525,76.893315,,,
targetIP=appldnld.apple.com.edgesuite.net,32226,23.55.58.250,2.040835,1.938445,1.940835,,,
targetIP=appldnld.apple.com.edgesuite.net,19700,88.221.144.145,14.889125,13.661195,14.53204,,,
targetIP=appldnld.apple.com.edgesuite.net,19701,23.215.102.106,2.910435,2.853285,2.950165,,,
targetIP=appldnld.apple.com.edgesuite.net,19702,23.6.112.144,10.92559,10.620535,10.57641,,,
targetIP=appldnld.apple.com.edgesuite.net,32223,88.221.144.145,2.943005,2.844165,2.93902,,,
targetIP=appldnld.apple.com.edgesuite.net,11281,23.15.8.144,18.461395,19.11221,17.43723,,,
targetIP=appldnld.apple.com.edgesuite.net,11280,62.253.72.48,15.118695,12.5314,12.46152,,,
